"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",0,0,1562.46569394748,0,0,3953.99800069072,0,0,0,0,0,0,816.368294414726,0,0,1135.46930674732,0,1728.97763410972,0,0,5845.3993496214,0,1014.86061790629,0,0,0,0,0,2679.82210595686,0,0,0,0,0,0,18136.951889425,0,0,0,0,0,6168.118295223,1147.64763375116,0,0,0,0,0,0,1388.54915184779,1964.60830213247,0,2458.37638560409,0,0,0,0,0,0,2477.24858400547,0,0,0,0,0,18748.6920793516,2447.53465059334,0,7898.65842981738,0,0,0,2861.03782863298,3225.65203847044,0,2298.63586654177,0,0,0,0,0,1723.87603687142,4947.93214158017,0,0,0,0,0,0,0,0,7185.38891746321,0,0,1075.58362052163,0,0,0,0,0,0,0,0,0,1069.20258191343,0,0,0,0,0,0,0,2407.15662436856,1143.86121948449,1259.78879918972,0,9259.5630182593,0,11628.843225002,5417.87251503546,0,0,0,2334.27355566336,1054.04868512272,1271.2928547692,0,6996.86484378353,3836.93828571752,0,0,2839.35632761711,0,0,0,0,0,0,1659.83982690614,0,0,14946.188891608,4437.94419253041,0,2042.4469892658,0,0,0,11722.2532884547,0,1530.2197113291,0,0,732.5473944042,0,0,0,3135.91255048296,0,2122.07409014913,0,1504.78679399882,0,8575.49841651035,0,0,0,0,0,2768.08603699766,0,0,784.293030401338,2923.24550076856,0,726.767084013466,1549.45928072161,0,0,0,1252.67900768414,0,0,0,0,0,0,1201.02771032985,0,0,1495.7210049498,0,13998.8032161452,0,3889.57366860755,0,0,0,0,0
"RandSig2",0,7587.38568716766,5689.39728861785,2946.1411820477,0,0,0,0,5854.60188257477,6831.19015437747,25091.6141805348,0,2679.74463641068,0,0,0,0,0,6088.9285263508,14114.4570424847,0,0,988.869502492571,0,18267.1987830704,0,8636.39723944349,0,6983.68380924502,0,0,0,0,0,1655.3703542935,1156.50739814411,0,0,0,0,0,0,0,0,0,0,0,4161.18906237877,0,0,0,0,0,0,0,0,0,0,0,0,3898.3610682948,652.046481996183,0,0,0,0,0,6453.60478161231,0,0,8192.82947158906,0,0,10507.221271686,3899.03816036715,0,0,0,0,0,0,4040.73483175285,0,0,0,0,7314.94901487509,5524.2336069701,0,0,0,0,0,5889.23249867799,1879.97299396123,0,20807.4318032085,0,0,0,0,0,0,13224.2096743789,3852.02871822205,0,0,0,0,3446.6233359868,0,0,0,0,0,0,0,0,1344.40068701619,0,0,0,0,0,0,2393.80533001254,0,0,0,0,19744.3641886024,702.615811184199,0,0,0,6048.38667176958,0,0,0,0,5975.03381862005,0,2390.81188000357,4613.78703511299,0,4510.64113973945,2127.23053532067,0,0,5951.84875596555,0,0,2300.88857473031,0,0,0,0,0,0,0,0,0,1822.14729291549,0,0,0,0,0,0,3768.4616056753,5305.52192807014,8549.2378783408,0,0,0,0,0,0,0,0,0,0,0,0,2676.73531229309,0,5407.68422008066,0,0,0,10391.0014319484,4620.60072576725,0,0,0,0,471.753206617136,0,1279.83432463195,4941.88660933811
"RandSig3",0,1433.32387431871,0,0,0,0,0,0,0,0,0,0,0,449.266684469961,0,0,3602.54675105223,0,0,1751.5473482661,998.965322013518,0,0,0,0,0,1411.10872893456,0,0,0,0,0,0,548.061013067183,0,0,4584.29418620974,3202.03012865205,0,0,0,514.38377441443,1321.82138602341,0,0,0,0,563.010233235225,0,850.955346013907,538.865573342867,1858.04331371652,0,1161.03402250184,4450.59530459374,0,0,1422.11451659763,1717.34453773881,0,0,667.664019930853,0,0,0,0,1075.09526010578,0,0,0,0,0,331.132140490924,0,0,0,1374.06141986319,0,0,0,0,0,1133.05285815684,0,793.888047454346,0,0,0,0,0,0,2594.95817880295,0,633.068347956324,0,0,0,1279.15881728799,3083.13502742087,2103.09961330524,0,1119.46714428023,0,0,0,0,0,0,1455.07609925486,1457.09636777317,1147.70707555667,0,0,0,0,0,0,0,0,719.484503012718,0,0,764.605837002868,0,0,0,0,0,2270.52106613003,0,0,0,0,2559.69933785233,0,0,1932.71214319702,0,1086.05021004339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.19150093036,1971.46923491799,0,0,0,0,0,0,0,1164.83419958476,1346.92212496682,0,0,0,0,1232.80047901773,0,0,0,0,0,0,0,0,1039.56975951927,1769.76666248661,0,0,2216.92883606668,0,0,529.447942014652,0,0,0,0,0,0,0,0,1131.59435483442,0,0,0,0,0
"RandSig4",0,749.594234389588,0,0,0,0,0,1419.5725510823,0,0,0,0,0,0,0,0,0,0,397.138143522639,0,0,355.226318317109,1087.18681408109,1738.13071373391,0,660.610448146496,0,0,0,0,0,653.895545889904,0,0,1159.19453262867,805.106162492592,1317.80048680129,0,719.519978671629,0,0,697.460782757616,0,0,0,0,767.971245020504,0,0,0,0,832.107316132117,0,0,3425.61384846117,0,0,304.845938518775,551.898815494717,0,0,0,1635.53062779645,1089.60535135007,709.318109661575,0,0,0,0,0,1395.14832965165,891.435790719146,0,0,0,0,0,0,0,0,3639.24063485754,0,0,743.084872753084,0,696.841527787773,0,0,0,1390.43397919228,5110.49597516301,0,0,0,0,0,0,0,671.519411715135,0,0,0,0,0,0,0,0,0,0,0,0,2818.13036478334,1336.76365438955,0,0,0,0,0,0,0,212.406057310019,0,0,0,0,0,0,823.560882767705,0,0,0,0,1120.51776782484,0,0,0,876.028227090217,0,0,0,967.753644440682,0,0,2344.79158714288,0,1279.62921730623,0,1387.27921016964,958.807575445994,0,605.656976004937,1320.94355278832,0,0,0,0,0,1121.19768561444,0,0,0,0,0,1811.47598975665,1090.76536476478,0,0,625.379186063851,0,0,0,0,0,1081.49375294382,0,0,0,0,0,0,0,375.971168382131,0,0,0,0,0,0,649.085963289432,0,843.061675306,875.238823468743,0,0,0,0,0,0,1224.13833618138,0
"RandSig5",0,0,0,0,707.804309934714,0,1280.47654616367,0,576.415856858347,0,1784.41329389449,0,299.043006844763,0,1067.88244097285,0,468.882133338242,0,0,0,0,0,0,2187.48131337555,0,1366.28140606947,0,756.11418292521,0,0,339.802784809447,1158.67535381496,0,0,0,772.001507206914,1588.0478140797,0,831.611807344196,0,0,0,0,0,1635.54504951984,0,0,0,442.654857470492,0,0,0,0,0,488.010184838724,621.611009027166,0,0,0,1730.29518854965,158.123075730127,0,694.853398885905,346.686806102455,0,0,524.964635023601,0,0,305.467113086438,0,0,0,0,0,1130.20150143589,908.603911880494,0,0,0,0,0,0,1073.75441597465,0,0,0,0,582.311025532913,0,0,0,0,0,0,736.636592251195,0,0,2215.16079876889,0,0,0,0,1131.88549288488,0,0,238.23497466217,0,0,980.08951142056,0,1064.68628089935,0,2762.21579469173,611.144523444463,0,0,0,534.188701821381,0,0,0,573.596116772355,0,567.208477570566,0,0,0,1385.38445974059,0,1758.88556472508,805.565450847674,0,0,485.861236699433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830.518634028894,851.927645868025,766.437838804222,0,0,0,2476.55280751738,423.549149518494,1309.6736541665,1047.92649567787,1087.90945622367,0,0,1188.44795902385,0,0,0,0,0,0,0,598.497219349627,0,0,0,0,0,0,0,0,0,0,0,0,1839.33456075697,847.609109206343,0,0,0,0,0,0,0,837.429279359365,595.011282414612,0,0,0,0,1946.02488114967
"RandSig6",12165.8423211626,1250.68879071633,0,3867.46154965274,0,0,0,2029.65578205606,2279.93817200217,15625.9594617031,0,0,0,0,2391.90568564358,0,0,0,0,0,5202.91620524207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26473.9459232437,0,0,0,319.676911142511,0,2633.38311546123,0,0,0,0,0,0,9383.53444669365,0,5235.42662821054,0,0,0,1673.15181163767,0,0,0,3004.3561507437,0,0,0,0,8409.10626760114,0,0,0,3077.27842653217,2077.57887303317,0,9164.99399459915,18654.189375619,0,8435.03542821132,0,12554.4852031919,0,0,5939.3327871893,0,0,0,0,0,0,6752.95247765813,0,0,5131.12820776009,0,0,1377.2610844495,0,0,1906.23927709343,3132.59781895416,0,0,1209.22710035799,0,0,0,0,2645.22185850374,0,0,0,0,0,0,0,0,0,0,0,2986.46090666383,4705.45323989389,0,0,0,0,5107.66451931875,0,0,3253.01331931005,1219.58630769058,0,0,0,0,0,0,5191.79414138869,0,0,6952.24984408956,0,8317.66261710816,0,0,0,0,0,0,2845.17839927986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283.79115274272,8850.13802009574,0,0,0,0,1464.70129088257,0,0,0,0,0,0,0,0,2792.64758045564,0,0,0,0,0,0,0,0,0,3030.47869449446,0,0,0,7778.80398845694,14333.7990827354,802.560336189385
"RandSig7",0,0,0,2278.54199182686,0,2589.68043817207,4112.80663787538,2914.77848537181,0,1032.74053585761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9495.11325203429,0,0,1238.7163493207,4686.44545793753,0,33855.4996648795,0,891.100140498315,0,0,0,3131.29272483977,0,0,0,7559.59018202262,0,0,3131.94754740623,0,0,0,0,4613.48607358726,0,0,0,0,0,0,0,2250.04365646708,5385.62151330873,0,4887.89167670856,0,0,0,16188.1135359729,0,6548.40316096741,4244.79887124333,0,0,0,0,0,0,0,0,0,0,1274.3175558411,0,8829.24336347446,0,6852.42730169182,4618.80903072015,4542.10733559934,0,0,0,0,0,0,2658.78141385206,0,0,0,0,5031.81059975494,0,0,3209.89847234609,4010.8168050134,0,0,0,5141.14203551999,0,2349.44547805079,0,0,0,1748.07059270979,0,0,0,0,0,1470.31755875668,11024.0380907049,0,0,3415.50339259611,0,0,0,3587.55670330941,0,3197.14670314717,0,0,9292.25269829357,0,7139.65945424915,0,3571.18310627759,0,2076.59271000937,917.814446048807,0,0,0,2252.37939468604,0,0,3304.4942258207,22743.1361066518,938.524735973989,0,0,0,0,0,0,0,0,0,0,0,0,1597.72476666317,7191.53571487712,0,0,0,4836.53142752289,0,0,0,15529.9109316907,0,0,0,0,0,1187.32102840271,0,3401.50665005208,0,0,0,4256.34780816449,0,0,3968.83144868768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.685083334022
"RandSig8",0,0,687.537157787871,0,0,0,0,0,0,451.468109461292,0,671.021639013065,0,0,573.902307247392,642.350624535696,0,0,0,0,0,0,511.704716363967,879.021087264069,0,787.134909252299,0,2737.80867092908,2251.50835647408,0,2378.83531996868,0,0,0,0,0,0,0,0,0,0,0,0,1704.62966152628,0,1042.29024747212,0,0,0,1715.71540188185,0,0,0,0,1130.11596764499,698.170799554236,291.243824180979,0,0,0,0,0,0,0,676.828202510834,0,2801.84981749478,0,0,1053.40779960301,0,0,0,0,0,0,0,0,0,0,571.957972064349,0,0,0,0,2283.93677393026,0,2142.48532404739,1608.20366656405,0,1220.95384663477,0,0,343.94808693747,0,0,0,0,1429.20446001504,3312.16132349399,0,0,4415.08340430705,0,0,419.509060870095,0,0,0,0,0,1211.79196299984,0,0,0,0,752.387429810159,0,0,0,0,0,2694.18141319002,1592.29110768243,0,0,836.647831827522,0,914.705707084586,0,0,0,0,0,1218.12568298255,0,0,0,0,0,335.442952970908,0,0,0,0,0,0,0,0,1159.11240880216,0,0,1270.05049137888,385.063872712973,0,0,0,707.042950434701,0,663.558194111136,0,0,632.189574341872,0,0,0,636.213837943261,0,0,648.453033601277,3021.44279921403,0,0,2961.70927577619,0,0,0,0,0,1088.25046268985,1170.99740359854,1044.85508694004,1001.38680663802,0,0,0,0,0,0,0,0,465.66810271381,0,0,0,0,907.710912672427,339.33642297557,0,0
"RandSig9",542.89909334777,0,271.153000106391,0,0,852.706639845709,710.323468591572,296.161218879216,463.653924134884,0,0,0,0,0,0,0,429.766336141633,0,0,200.313862442425,491.348153527267,0,0,0,0,0,0,0,0,783.882749487463,0,0,496.876661856219,0,0,0,0,0,462.346385063365,515.813632871981,0,0,0,459.049970912453,603.867112216103,305.449994662364,0,0,0,0,0,0,0,1982.25265986566,0,0,0,0,0,0,0,0,0,0,0,0,0,321.425747859082,0,0,0,0,0,622.983187744091,0,0,0,0,0,676.360916975675,0,0,0,173.729635335318,0,0,0,0,0,453.534068495599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.307351701061,0,251.77489441099,0,0,0,0,0,0,0,0,0,0,184.145480135976,0,0,0,784.116031241061,303.413748057478,0,0,0,0,0,0,289.719697984941,0,0,0,513.930325347376,0,0,0,0,546.683890695034,340.968738297134,223.79711570696,0,269.175728881468,0,0,0,2204.22644606517,0,0,576.2270237265,0,885.887813269955,0,0,558.640096372355,0,0,0,0,146.171528926624,0,0,0,0,0,730.889718562971,618.001862972463,225.177292581244,0,0,0,0,750.110695965881,0,1382.30007593447,0,0,0,0,0,0,0,0,0,0,0,0,0,698.048844148244,0,0,0,598.044699344815,0,0,0,207.921592689645,765.193432324153,0,0
"RandSig10",449.899463728613,0,0,1560.78488415213,0,0,0,0,0,1028.91860412055,0,0,1814.99133133397,0,0,0,0,0,2011.77819592171,0,0,0,0,0,0,0,1148.05559205877,0,0,0,0,7763.59895775227,0,0,0,0,0,0,0,0,0,0,1947.74426883461,0,0,0,0,1312.98598544639,0,0,0,0,741.351351348776,1220.87581133538,0,0,0,522.671340913259,2100.6167686768,0,0,0,0,2143.96585346401,0,0,0,0,0,0,0,0,920.192853892033,0,667.22981607086,1388.1020355792,0,0,0,0,0,1199.78434915783,0,0,0,0,0,2497.2528691513,0,0,0,1446.31128032688,2586.08900975328,876.624769060175,0,0,0,0,0,0,833.676136542837,0,449.69374696257,0,0,1811.84311530506,0,1059.90685860709,0,0,1791.71126976084,0,865.181271364516,0,0,2065.933510906,0,0,0,0,606.94527839264,0,0,0,0,0,0,0,0,1763.44348269812,0,0,0,0,0,0,0,0,795.621551944069,0,0,0,0,2287.66707779792,0,0,0,0,0,1165.28286953236,0,0,954.024226439312,0,0,0,0,0,0,0,1183.09769995269,0,0,0,0,0,0,0,1839.40993821118,0,446.227137691506,0,0,5729.92702547163,0,0,0,0,0,0,946.975922239147,1218.575937686,2700.14828022087,0,0,848.832221420294,0,0,0,1308.60805905198,0,0,0,0,0,0,0,0,0,0
