"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",0,0,11993.1242571366,0,8597.22038240443,0,0,3552.03762370772,0,0,0,945.884696099128,0,0,0,0,0,8912.72486391782,0,0,0,3140.9824030659,921.158983547461,0,0,0,8009.35134313616,2813.40373856489,0,0,0,1410.0294408533,8194.81911448021,0,0,2673.53427757547,0,0,0,0,0,0,7385.51972523693,15089.552343554,0,0,0,1234.72037759566,0,0,0,0,0,0,0,1853.32751413896,0,0,1285.88510013252,0,0,0,0,0,0,0,5612.36538528063,0,0,0,0,0,4404.51217696474,0,1869.01287054775,3495.70215943385,0,0,0,0,0,0,3555.25140055491,15481.5035716072,0,0,3680.55356106014,0,0,3959.86121413406,5031.37523570076,1721.76613393745,0,0,0,2254.1789364723,0,16746.6662535919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2458.70196340894,0,0,0,0,9880.14218569288,0,1111.43217411018,513.42341544207,7176.91165656749,0,0,0,0,0,0,0,0,0,0,1885.73581439273,1063.22735624487,0,0,0,0,0,0,0,1087.79761210025,16375.5497033132,0,0,0,0,0,2397.77231073015,8816.2962562471,7195.06572238137,0,2283.10125490219,0,0,0,0,0,0,1868.53545492924,0,0,2178.07620898334,0,0,0,4055.79186029556,0,0,0,0,0,0,0,0,0,0,2439.81236611282,0,0,0,3823.60398694508,0,0,0,0,1436.43400863775,0,0,0,0,0,6423.59725450947,15805.6907202967,0,2242.23609686616,0,0,0,1189.83469578043
"RandSig2",345.163067918584,30945.7613980717,0,0,0,0,0,3346.44396510829,0,0,4996.74724701043,0,3395.45990479394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8947.99665200454,0,0,5765.90484808314,0,0,16721.2372568025,5229.77269210518,0,0,0,0,0,0,0,0,0,0,0,0,0,11624.5042161544,0,0,0,0,0,0,0,0,0,8075.66821345179,8240.66918410805,0,0,0,7584.95912621014,0,0,2563.56112729672,0,0,4057.82071697279,0,474.354453382788,0,0,0,0,4592.97010387205,3415.83781330038,0,0,0,5758.56036414286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4289.76611085367,1988.81127905649,3605.93137780907,0,19129.4189690996,5020.789281227,3447.51731930594,0,0,4827.92998173084,0,0,31102.8536424437,0,0,0,0,0,0,0,0,0,0,4800.56473080395,0,0,0,0,0,0,0,0,865.830527106914,0,2125.5862046917,0,5073.75030535899,7201.53875688448,0,2948.07426836544,0,0,0,0,0,0,0,1814.78907824041,0,4422.37840004093,7784.69507389339,0,0,4434.03336241464,13425.6074295058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.68642205004,0,0,0,0,0,0,8129.39216093808,0,0,0,0,0,0,0,0,0,0,0,0
"RandSig3",0,0,0,269.617336222602,0,206.569327581075,0,0,0,0,0,0,0,0,1380.50247203055,0,558.051119883469,196.74094309839,555.734170346301,0,0,0,0,0,0,0,435.092486179856,0,0,0,0,0,0,0,0,245.435293259391,0,0,0,0,0,0,0,0,0,0,0,0,764.270987189432,0,0,0,222.555882623446,0,0,0,0,447.928052689805,0,0,0,0,0,0,635.824734011638,0,0,0,0,0,0,0,0,0,340.22756077674,0,0,647.153126579386,0,0,0,0,1478.11127635117,0,801.031813967796,1048.71883816733,1620.33310199823,452.017626374831,756.761098869806,0,0,523.75650419554,0,1221.23520722461,118.519940755842,0,0,0,278.660263468943,0,0,1103.81823319754,927.127851014521,0,0,0,0,0,0,279.954868446293,0,0,0,0,978.136779080703,0,172.985309947652,293.866674133682,0,0,0,0,0,0,0,358.254493791691,1013.61756423677,578.611241048394,0,0,0,0,0,0,0,220.04319129153,0,0,0,638.085231712807,0,0,0,0,397.355944422411,0,0,0,1452.72693386727,575.386763737775,0,0,0,0,0,947.330519363971,0,0,0,0,828.89536437014,0,0,1207.20835461372,0,393.802065246749,0,770.285443832468,0,0,0,0,0,0,0,0,728.917216981837,0,0,0,0,1181.49395106131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RandSig4",2029.34265454145,0,4862.84045422334,0,0,7253.6225595576,4534.11585474957,0,4537.04400780769,0,0,0,0,0,0,0,0,0,0,0,0,0,6962.44359697482,2480.98953243121,6864.16671613332,0,0,0,2563.90257875927,0,0,0,0,0,5263.97443755583,17033.9728901607,0,0,0,0,0,0,4365.50808445833,0,0,2606.93515212168,926.457921641918,0,0,2585.37655358964,0,0,0,0,0,0,5908.48317741321,0,0,1905.68017012901,0,0,0,0,21019.91188926,0,2225.99227040186,2760.84731121005,0,0,0,0,0,0,0,0,0,0,0,0,0,441.540903729812,0,0,0,0,0,1973.97313313064,0,0,0,0,0,0,0,0,0,0,0,0,0,992.563218871967,0,607.18506680042,4370.6570316688,0,0,0,1652.99116373538,0,2092.22439858873,0,1013.34457361506,0,0,1491.10538157516,0,0,0,0,0,0,0,0,0,0,17275.3825443707,0,0,0,6182.25587089389,0,0,0,0,0,4688.5087150939,0,0,18366.0123381739,4912.03647629554,0,0,1860.71485078893,0,0,5748.32274078002,0,0,0,2729.63577294944,0,13768.750782743,0,0,0,0,0,0,0,0,0,23485.39229054,0,0,5281.19363720052,5190.54517334679,12880.4668984747,1338.00691535767,0,6710.79984096901,0,0,0,0,0,11493.3442870671,0,0,0,0,11568.200336002,0,0,0,0,9897.75192366043,0,11326.5626313535,15643.0956664743,0,0,0,0,0,1148.1595224361,0,0,9337.06920075289,3917.1416953653
"RandSig5",0,1511.75997126691,0,0,0,0,6661.45512374934,1885.5550335746,0,0,0,5218.74694659892,0,0,0,4135.60108329569,0,0,0,7655.38811108294,3006.16184577903,0,0,2517.06610899937,0,0,0,0,1206.28286874615,0,0,0,1737.39113757696,0,4665.77868047297,0,0,0,0,0,0,0,0,0,776.907470933207,4760.44418452358,0,2712.02692725712,685.822855849064,0,0,0,0,0,2892.00340988067,0,0,0,6399.29861837275,0,0,0,9653.69703454106,0,0,0,0,0,5793.93130730002,3418.35834615357,0,0,0,0,2618.75434386637,0,722.789473104433,0,0,10125.6112436126,0,7247.25765752298,0,0,9572.0042443483,0,2517.89138726513,0,0,959.969279470807,0,0,0,602.375000327162,1456.92344699677,0,819.099156303218,3785.8809371969,0,4812.07820309043,0,0,0,0,3924.15696157194,464.796077942602,2133.35193632791,1082.69395129008,0,0,0,0,0,2222.19794285507,1193.44984586933,0,0,8798.04458286979,0,0,6393.97585996902,0,0,0,12944.1414520426,0,11341.4889137763,4283.88153314054,0,0,13208.2810607565,2118.2399867897,0,0,0,0,0,0,0,0,769.196368336804,0,0,0,0,0,0,0,0,0,4167.48154817781,4470.87738820596,0,3240.90452182634,0,0,0,3641.54571788501,0,0,0,714.81305927018,0,0,0,0,0,4045.20526532843,12975.383452414,0,0,1414.8009119854,0,0,0,0,0,4573.66631441939,0,0,0,0,0,0,0,11247.7016853338,0,0,0,7032.134124192,988.3581275499,0,0,1377.20399185966,0,0,0,0,0,0
"RandSig6",7570.11132057901,0,0,3167.9161566055,0,0,0,0,1554.76810051696,1850.57425895119,1939.17219490148,0,0,5327.31225963406,17239.1087666604,9370.86506255159,2795.06746141895,0,0,0,0,0,0,1323.1024483829,0,0,0,0,0,4469.74150838397,0,5210.89154703678,0,1103.17571795399,1166.60769163478,0,4559.83374957978,2288.9629961797,11879.89996892,4344.82222421097,1351.99051329228,0,0,3310.87366016315,0,0,0,0,0,0,0,2781.2678365859,0,0,0,1874.83683071883,0,3074.74867420656,0,0,0,5097.15454003416,3355.82089920888,1702.87702079921,0,0,0,3399.99122844154,0,0,0,17761.9736607975,0,0,0,10722.496048944,0,0,2124.31190955309,0,4210.04485071352,0,0,0,0,0,0,0,0,0,0,0,0,4613.84175884585,0,0,0,2452.08240745692,0,0,15073.8039187219,0,0,0,14490.1256827193,0,0,2124.85543552792,0,0,0,0,0,4359.20074505002,0,0,1982.78556674787,0,0,0,0,0,0,0,0,0,0,938.080281352152,0,0,1439.82326773837,0,0,0,0,0,0,0,0,0,0,0,0,0,2988.76094434071,0,3929.09074424652,1903.57024726168,0,0,0,0,0,0,0,0,0,0,5250.42104654402,1649.99696511158,0,11508.3776031649,0,1002.92487409151,0,0,1283.69728932135,0,0,0,0,0,0,0,0,11396.2032513011,0,0,0,1871.57504387699,0,0,0,0,0,0,0,3954.30672142208,0,0,0,15780.046804685,0,0,1855.05816908921,0,4453.15049004693,0,0,0
"RandSig7",892.203790992607,0,0,0,0,0,0,3201.99937918435,0,0,0,500.096105814255,2245.75851288053,0,2421.9587932426,0,0,0,0,0,0,236.819036098173,0,0,0,744.149513758431,0,0,0,0,0,0,0,0,2166.46104918867,0,0,0,0,0,0,2238.59436404596,240.862866545313,0,0,0,0,0,0,0,0,1060.82666381309,0,0,0,0,0,0,771.959305143421,0,993.246505607067,0,1017.36813640435,0,1244.64763638317,0,1679.44991518112,0,0,959.713467435587,0,496.27842226035,0,226.014945707022,0,0,0,0,0,0,0,0,0,0,0,0,551.470088509575,0,0,318.59808254961,0,0,982.924424743058,474.766115976285,0,0,0,0,0,0,0,0,0,251.8271547466,1402.34760799332,1785.16431736143,0,958.678791216459,0,0,0,0,0,658.010030925573,0,0,0,0,1884.82071498412,0,0,0,187.051873443213,1540.19860025707,171.207171230611,1473.36415412737,0,1834.83241877609,0,2302.57776199673,0,0,1475.64653965051,0,0,0,0,0,0,822.861896945022,0,505.768261423661,0,1472.21889894815,260.136237512277,2766.81806128134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674.06916751308,0,0,0,0,0,2055.95672798543,0,0,497.766104154602,0,0,0,0,0,985.985519278109,0,0,0,0,0,1883.62536705955,0,0,1313.81484996014,0,0,0,0,1819.09355431875,923.153588633533,0,0,0,0,0,0,0,0
"RandSig8",0,0,4548.24311408057,0,1901.61061363292,0,9576.23813881306,10084.970113015,3887.09859099773,0,0,0,0,0,0,0,0,10170.313137555,0,0,0,0,6460.32532742487,0,0,0,10788.2723986256,4606.27461538982,0,3177.25632003317,3847.68497879463,0,0,0,0,0,30953.1271430411,1945.31364481173,6453.01477002643,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.38012575953,0,0,0,0,5037.74609666771,0,0,0,0,9960.23120578115,0,0,0,0,0,0,0,2930.42511016057,0,0,0,15585.982861099,0,12980.8476316724,2143.86892164782,9669.18872280148,0,0,0,0,2396.89295810013,0,0,0,0,0,0,5656.75999913311,0,0,0,0,0,9203.66053832484,9141.31625742202,0,6932.09530784869,0,0,10517.2458844284,0,0,0,0,0,0,24787.9606529609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6920.98274120457,0,0,5505.94349610437,0,0,7052.10631252822,0,0,4999.75462786291,3498.76592001871,0,3600.31121055798,0,0,20655.3008344092,0,3717.51798794454,0,0,0,0,0,2765.23052217536,6954.80107436794,9136.05869792719,999.509811620573,0,4515.71554966839,0,0,0,0,0,0,0,0,0,11883.2414348724,0,0,0,0,6560.61746988569,15238.3416525127,15065.0213172735,0,1834.81683687094,3641.59791504444,0,0,0,0,39386.8475795479,0,0,0,27294.9838679147,0,0,0,0,0,3851.36088064121,0,8969.11994689992,0,5548.78544464381,0,3932.1558699419,9859.5709895271,7074.78518175246,0,4564.07921555453,0
"RandSig9",0,0,0,0,2816.15446969964,0,0,0,0,0,0,0,2294.27369296529,0,0,18901.8269569676,0,0,0,0,836.818722162874,0,1283.15352667177,0,11757.0140761386,0,0,0,9174.43436998917,2701.50569330637,0,0,0,8795.17854758419,0,0,7399.04126937092,0,0,0,0,11003.9719317557,4478.00650501413,0,6052.36008712377,0,0,2731.63355054389,0,0,0,0,0,1909.66758924912,0,0,0,0,0,0,3285.69045472591,0,0,2496.90681967572,10204.3834271162,666.476450047304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184.26108729561,0,0,0,1280.77230942627,0,0,0,0,0,0,0,0,0,0,0,1301.47437974994,4723.66063828952,0,5540.15952079837,0,874.213188350114,0,0,0,3702.78602256481,4776.73020656152,0,0,0,0,13403.3102413699,2507.69400835513,0,0,0,2161.22587712031,0,3181.93766416563,0,0,0,0,2181.84071052811,0,0,0,0,0,0,0,0,0,0,0,0,1071.22286387446,0,9973.77047662645,0,0,11087.4331866267,0,0,0,10328.5810773073,0,0,0,3248.67794483649,0,0,0,0,0,0,4797.27581238645,0,0,1887.41438401929,0,0,0,0,0,0,0,0,0,1810.50817469607,0,0,0,0,4195.51107134597,0,0,0,0,1462.88739483694,3548.31610882986,0,0,3166.05517258247,0,0,0,0,0,0,2253.91283948267,0,0,0,0,0,0,1400.49696200997,0,0
"RandSig10",0,0,0,37336.4849817055,0,0,0,0,0,0,0,0,5262.07829909572,0,7335.71925704271,0,0,0,3977.13181026209,12002.5723528376,0,0,0,0,0,9016.77865781246,11245.2251317393,0,0,24549.3834914998,17836.581695721,0,0,0,0,0,0,0,8368.06405585936,0,0,0,0,0,0,0,0,0,0,0,34431.406813438,16473.6460106194,0,0,0,8411.19846366188,0,0,0,0,0,0,0,11684.3148484416,0,12222.2521462309,0,7398.60476388645,0,0,0,18070.4597566752,18501.032022558,8267.83475063762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22758.3206523711,14840.7402014718,3330.93708147891,0,0,0,0,0,0,0,0,8252.44519716832,0,12362.9838135748,0,10166.8344672213,18737.7064642472,5848.36915208567,29820.0833408669,0,0,0,23314.4157356908,0,13069.8317175325,6949.50225292317,0,0,2091.85728372389,0,4643.71920384461,1820.21578521516,34326.5764523741,5763.13551810665,10125.8271617288,0,0,0,35840.0548739148,0,0,0,0,0,12212.0861583697,0,0,0,7232.00366439854,0,525.67754183428,0,14616.3321317203,13559.2271962505,1553.1392540812,0,0,0,0,0,0,0,0,0,0,9828.54351559451,0,0,0,0,0,0,2388.8993590222,0,0,0,11070.1199736498,0,0,0,13664.422531826,3476.40881675806,0,0,0,0,0,0,0,0,0,6361.43057143397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8873.17821379609
