"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",0,0,0,0,1073.17233199859,5233.4164373056,0,4141.37389857462,0,0,0,0,0,3041.20052697809,0,627.521747869388,0,2361.98006171515,0,0,0,0,0,0,0,0,0,1606.62624277086,0,2241.17910899846,1458.38571352963,0,3762.13432891933,622.455298836809,0,0,7172.65058402898,0,0,647.881301142379,0,3537.08425153166,0,0,3586.56540757605,0,0,0,0,0,0,0,293.684540453682,0,0,0,0,742.27321743826,4263.96261729312,0,0,0,0,0,0,3389.90716011874,0,0,0,0,0,2299.12278633069,0,0,0,0,1625.12494582782,1325.9914117813,0,0,0,0,0,0,0,0,0,0,0,0,0,2093.45480020388,0,4680.34261588323,0,0,2697.42005285262,756.264822665251,0,0,1071.85334619876,1097.66640832825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.31939598333,0,0,1671.10076287608,0,0,0,0,0,0,7727.435773818,0,2155.39187390487,0,0,0,0,0,0,0,0,0,4981.66261195361,0,0,719.369714224613,0,7538.21067485216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317.24335974431,0,0,0,1001.0386931114,0,2357.02566465077,0,0,0,0,0,0,0,0,0,0,2059.05331921446,0,0,635.291901136212,0,1504.57773783738,2647.28583402404,0,1338.40717443146,1283.52733524223,0,1525.41153189811,954.873854424884,1213.11839430839,1447.05441969508,0,0,0,0,1272.82774323322,0
"RandSig2",0,28342.4306533977,0,0,28914.4543300339,22007.5128839957,6203.37565108251,7944.78726468978,0,0,0,0,0,0,0,0,0,16939.0401211595,0,0,0,0,0,0,77719.6065768987,0,0,0,3461.69404017212,0,0,0,0,0,0,0,0,9609.55741822558,0,12627.0962896715,0,12411.5886926331,29479.3999756902,0,0,0,0,0,0,0,17365.3519484884,0,0,0,15235.9064508348,0,10121.1481572994,0,0,0,23082.2728748952,0,0,0,0,0,0,0,0,10166.9766280067,0,17068.6746728485,0,0,0,0,0,6027.6362491633,6273.94078497693,2130.49821359418,0,0,0,15177.2806261214,0,0,0,0,7934.03979810634,0,29517.2041114213,0,32116.0355205004,0,33250.9367514249,0,0,0,2668.0450188985,0,0,0,3948.21962899598,0,0,30511.8955504296,0,22840.6975443216,0,34303.5093488472,8700.58878014661,0,0,0,0,0,0,57003.9507708833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639.018432154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4683.91891368376,0,0,14646.4088421571,0,0,0,0,0,0,0,6397.37827098553,15588.6864961604,0,0,131644.043701085,0,0,0,0,0,0,0,0,0,0,3508.84058067593,0,12586.7038389315,2418.53642835816,0,0,21711.2596962727,0,8617.06435421266,0,0,4386.30569601522,0,0,0,0,0,3596.62977693133,0,0,8299.76582713557,0,14227.3109932681,26652.7429485914,0,0,0
"RandSig3",0,28525.6360252871,0,0,0,7679.82189992934,28870.2201033504,0,0,0,10944.6006249428,0,0,0,0,0,0,22408.2346370928,0,0,0,0,0,0,7958.483528064,0,39184.2504779192,5168.65120577258,0,0,0,9352.8275278235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11085.977142192,0,0,0,0,0,0,0,0,0,9804.3408524747,0,0,35464.7677392001,0,0,0,0,0,0,0,0,3409.38983687413,5178.80099496005,0,0,30465.6522000576,0,0,6196.47811603933,2146.96996622665,0,0,0,0,0,0,0,0,0,12224.9418383204,0,8241.73798435852,0,0,30423.0039036911,0,0,0,11003.0898752805,0,0,0,0,0,0,0,0,1670.97177126286,0,0,0,3953.19282830169,8791.64010105543,0,0,0,0,0,0,11757.5018666042,2663.23275029464,9569.88697833622,0,4681.26269377832,6025.74756760208,2761.15886911883,2569.93682829462,0,0,0,6088.13165714401,19793.7706630784,0,0,0,0,0,0,0,0,0,0,0,0,0,4310.76294211032,0,0,0,43327.0205591352,0,0,0,0,0,20163.6805597747,0,0,25046.2218676385,1043.14035069181,0,0,0,0,0,0,5630.32947954691,0,7981.45962425555,0,0,6731.33411985518,0,0,0,18547.8028663388,0,6106.29399889058,1797.08756056064,0,0,13958.4353259146,0,0,11485.6790612882,0,0,0,0,0,11146.9199006871,10985.662535169,0,0,0,0,0,0,0
"RandSig4",0,0,0,0,0,0,0,0,0,0,367.597227247704,0,1591.06994729807,0,575.091099997083,0,0,0,751.925472358782,2897.14704624722,0,0,741.508755939877,2837.12842011773,0,907.339337693989,0,2936.9931017958,0,3304.66984070865,1151.23312660968,2400.28861719669,2896.34191751265,4236.0258419983,0,2259.93694718068,2397.28489942938,0,0,2735.08866200667,0,0,0,0,1562.68071664502,2346.95487598599,0,1975.78888001051,0,0,0,0,2417.64379556731,3351.17531080183,0,0,354.928181606319,0,0,0,0,0,4837.82505586075,0,909.338870907441,845.738465859367,0,0,0,0,0,1489.0785127584,0,4782.84916321589,0,0,0,0,0,3509.398843057,0,0,0,0,0,0,1081.6946976382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145.8721163685,0,0,678.490890860866,0,1409.99701402102,1558.87286318981,0,0,1029.12037450378,0,476.790077108571,0,0,1887.15099803675,0,0,0,0,0,6376.39969540429,0,0,0,0,0,0,0,1403.10339371515,2713.4686388405,0,0,0,3194.38922813489,0,0,0,0,0,0,0,2744.34175456018,761.793169359392,0,3403.14374394123,0,727.301909250885,0,0,4056.98248986069,2350.05526593398,0,0,0,0,0,0,6560.63344712746,0,0,0,0,0,0,0,1588.65789695912,0,0,0,0,0,0,0,0,0,846.873385025538,0,0,4083.12821131166,0,0,0,0,0,0,0,0,0,0,0,0,2040.83700129726,0,0,0,1619.89627047975,0,8820.43974499937
"RandSig5",0,0,0,1531.61349195807,3296.08891760744,0,0,0,636.997238632583,0,0,0,0,0,2304.35222738255,0,0,1036.77362261649,0,0,4473.28723250109,0,0,0,0,689.442481006264,0,1162.67086077265,0,0,0,0,0,0,0,0,2038.12920146756,0,0,1171.02709589609,0,324.38795229098,0,0,0,0,1150.23690317222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1779.98989374976,3543.03174052353,0,0,0,0,0,0,0,0,460.108767657362,0,1027.8574591146,1384.68625866233,1263.74394632258,0,1542.60148444372,0,0,1139.78712740192,2750.31506589841,425.268168763066,0,586.831835557985,0,0,0,560.9926610305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.93492318147,0,0,1150.33172480666,722.419163234322,0,0,336.369866390486,0,0,1155.28028326541,0,0,593.349982818287,0,0,0,1256.7205154195,0,2215.45965957855,0,519.572722026814,0,1292.27840702197,0,0,0,0,0,0,0,768.353841399683,0,0,2036.91339722234,628.88145769066,0,0,0,0,0,0,0,0,0,0,593.552186509147,0,1015.1010333607,0,0,0,2491.37645723875,0,218.609948227083,1918.30644591265,0,435.491135270865,430.33349570524,669.363576658629,0,0,1590.42521765766,0,0,2026.01239651576,0,0,0,0,1542.09380984396,0,0,1392.87229676394,0,0,0,0,0,1606.6870483148,3323.42358076472,0
"RandSig6",0,0,0,0,1398.42481629904,0,0,0,0,0,0,0,0,0,0,611.873770850266,2174.43351723606,0,0,0,0,0,0,0,0,0,3645.83689092151,0,0,0,1115.29345811374,0,531.180004570624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442.34680373455,1263.81525481487,970.342186618357,0,0,0,618.943373366318,0,0,0,0,0,1723.28448840351,0,0,3683.55712337332,920.532720018008,0,0,0,2433.57067130453,0,292.459503880878,0,3344.41854172195,1347.40339405497,0,0,0,0,415.110380600615,0,0,0,0,3049.37232739847,0,1117.36361471727,0,1522.20484694998,0,797.875259705168,1209.37842703896,0,0,0,0,0,0,0,0,0,0,1853.88516171494,0,0,0,0,0,0,0,2999.46932036525,0,0,0,0,1159.43241917668,2696.87671576269,2049.07182216072,0,0,342.295035278307,0,644.148249479826,0,0,0,0,1705.40073863734,0,0,0,0,0,0,868.234469117515,0,0,0,1932.9821062256,0,0,773.310752940904,0,0,0,1419.06082594541,0,0,0,1325.18639578726,3726.60052413296,0,0,0,2423.11690345413,0,922.331508108135,0,0,0,0,0,0,0,879.664616941479,0,0,0,0,0,0,0,0,1324.32843341518,0,502.844324478527,0,0,0,0,0,1974.51338766587,0,0,712.323774830604,3177.16602048331,0,865.6672189693,0,5216.36157206889,0,0,0,0,0,4133.93804746833,1349.87441826108,0,0,0,0
"RandSig7",251.193248918672,0,0,0,136.114118445603,0,267.999158015123,0,0,441.650378781478,116.942462333404,283.969993914981,0,0,212.210947870926,0,0,0,0,0,283.372322196217,0,0,0,275.295118122512,0,147.09242779164,117.384605248086,0,0,178.024028202826,0,0,0,0,200.709327404746,0,0,0,0,0,0,0,0,0,269.888995925402,0,0,0,0,0,0,246.241074191212,0,0,262.393556880876,0,0,347.018850277353,0,0,0,798.670438601397,0,0,0,0,0,0,198.852759692492,0,0,0,0,0,405.005530469312,394.16688297228,0,0,0,474.213996743621,0,0,0,0,0,312.380218761193,0,301.881767657343,84.0675598190305,0,0,0,0,0,0,0,0,924.727946534824,0,148.95934726786,0,0,0,0,0,264.5728849166,0,370.547684347887,0,0,0,0,0,100.405334167206,0,522.694131387232,0,0,198.891982844237,117.895314775416,0,0,64.4685741067269,174.657457179577,0,292.359404648447,0,0,0,0,0,0,0,0,1299.40164693239,0,275.583758029288,0,0,329.701586070065,0,334.985071581828,0,0,92.8699841856008,0,0,0,341.917971892242,0,369.462578549654,0,0,245.022349887243,0,0,0,0,0,0,486.71961706229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.491684858386,569.022131393425,0,0,200.541833445839,239.879977253551,0,187.552003935403,0,0,0,0,0,601.286332449765,0,0,0,519.852290055079,0,0,0,0,119.507803023859
"RandSig8",0,0,0,1800.74747107775,0,512.724097807523,0,0,0,0,0,364.859928032174,0,4579.56913170117,0,0,0,0,195.614541981068,608.733271753396,1048.3707578444,0,0,1807.44799077815,0,814.027823453839,0,0,0,0,0,0,0,0,740.724346367101,1354.91652256919,321.104176306972,0,1499.85367515007,0,1265.21043849848,0,0,0,2046.94771889401,1886.73550606403,0,485.047618305003,0,0,0,0,2443.74794273446,0,0,0,0,1316.58292003988,4326.07805210448,519.077169819877,380.715950947695,0,0,1021.86188863611,0,0,0,0,0,0,0,0,0,519.985096061349,0,0,466.518349431617,3360.33299269758,1415.50869935378,0,0,0,0,0,0,0,0,975.593663215475,350.371697828302,0,328.907561656769,0,0,0,0,0,0,0,0,0,832.261964218516,0,1754.33329241958,0,0,0,690.800309466326,0,0,0,0,424.092508876694,0,0,0,0,0,0,0,3414.90959468675,0,0,0,540.515065897793,0,0,0,0,0,0,293.095452737578,0,542.491995858147,2157.64595688641,0,1352.37641249003,2060.35020424672,0,0,0,0,0,0,2335.0102331518,0,0,302.169056471284,0,0,0,1171.03138577752,1110.03588496323,0,0,0,0,0,0,465.856933704439,0,1612.50948478057,0,0,0,0,0,0,0,0,1288.34906277437,0,0,0,2008.85753446609,0,584.197921562578,2217.83478602097,0,0,0,0,0,0,1589.66773542885,0,0,0,3220.30222952372,0,0,0,0,0,0,0,0,7313.27122748445,0,0,0
"RandSig9",2475.29989979951,0,2546.27411026044,1552.53306160342,0,0,0,0,0,1164.00314154939,0,0,426.678726428138,593.110558061099,0,0,0,631.997451869172,0,0,0,0,0,0,0,1699.09452333721,0,1667.10245438518,0,1665.3910433771,1555.02557248658,1661.93807149989,0,0,0,0,0,0,0,1055.35126832229,636.730912296519,0,7694.16935030957,0,2040.48309862433,0,0,0,0,0,0,2036.78048680051,0,748.556430733844,0,0,0,0,0,0,0,0,0,0,0,0,0,2185.95720898081,1188.63731134308,7216.53143597173,0,6710.12822973439,0,0,0,1639.40437331006,3056.99695225872,0,0,1317.70024279163,0,2329.81724998128,1152.17679107356,2248.80567264582,0,2307.89421962029,0,0,0,0,0,0,0,0,0,0,884.039061376915,642.136474336964,0,0,714.235445065867,0,0,0,0,0,0,937.112899503497,0,0,0,0,0,0,1656.17200542979,0,0,1445.26735570886,0,533.243533979441,0,0,0,1114.53304190683,0,0,0,1598.81298423967,0,0,1320.77730441394,1941.68791915363,0,0,0,5972.58701334401,1483.94567570122,0,0,1111.84742407294,0,0,0,0,0,0,0,0,0,0,7021.34884674744,0,0,0,0,0,0,0,734.597662452452,0,1151.30733782503,0,0,4439.82739314502,0,0,1146.23134691006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3832.58270900609,0,0,736.645011738723,0,1558.53153429256,2268.0802373783,1078.46393117079,0,0,1862.05986789166
"RandSig10",0,2866.2899506847,0,0,0,0,0,0,1230.38872896974,0,0,3492.27301103529,0,0,1829.1020092758,0,0,4769.32242601454,0,0,0,0,0,0,0,0,0,0,454.46098509567,0,0,0,989.980107721927,0,922.710122630999,0,5604.1626027588,891.29388528257,1826.31440640829,0,3161.29744186595,0,0,1422.9309757882,0,0,0,0,1263.82611030442,2197.02336542236,0,0,0,0,0,0,0,0,0,0,471.691970225841,0,0,0,1247.00402861419,2072.64123011263,1122.91550462642,0,0,0,2184.82682351945,0,3159.7439559113,0,0,0,0,0,0,0,0,0,2340.20711518788,0,0,2663.62331549885,2681.78997031861,0,3205.6460537592,0,0,0,4339.86819305032,0,0,0,0,2224.54154989873,0,503.819310602214,0,4521.57169342882,0,0,0,0,0,3071.50019113436,0,2226.64006257992,1283.70173809506,0,0,1488.35108785246,0,0,0,0,1669.38301975993,0,0,4626.00454423056,176.779858698715,0,3272.23940737588,0,0,0,0,0,0,0,1633.97981218427,2115.8590907084,2768.74840364876,0,0,0,2585.10401761777,2606.71090959725,0,0,0,3219.63557705468,0,0,0,0,0,522.253566068326,0,0,1727.98102613984,438.600562909218,0,853.544293833548,0,0,0,0,0,1651.7151771425,0,892.679106790601,1529.07949565515,0,3979.59409457968,0,0,0,3158.80051847624,1805.9256061519,0,416.958564802242,0,0,0,1183.79682678265,1158.82187733842,0,2104.42161201325,0,0,6662.08706532755,0,0,0,928.847136982043,0,0,0,0,0,0,0,0,0,0,0,0
