"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",869.09223575703,2210.40773042241,439.637620738577,0,0,780.840299697281,0,0,0,0,484.400495091023,569.011528802947,319.012654489417,0,374.331869094061,429.762224249604,0,2498.68737409752,244.012727858254,3114.96824490605,332.130250752877,499.133151461878,0,0,0,1142.09137693488,2292.48737315994,895.068646790559,83.304668671608,575.059933561094,1110.49455409595,0,1119.08152308065,132.530306935173,0,0,0,382.397963146502,1843.17467630233,0,0,285.846937883702,0,866.310865472342,0,0,0,0,0,0,0,887.669754255792,333.683317525714,248.481352025022,1113.94507292394,0,0,2491.24839302339,0,305.961964534353,567.492846982439,156.015952846928,1506.10523240901,2227.58670723347,660.794920311757,730.20861961873,0,563.659998682602,245.679168582549,0,645.871741234612,242.707851728037,1343.37612275269,634.787329776823,501.807915980363,64.3302307308043,434.521748776653,790.55831499867,1811.82057842137,284.251291823935,985.144080542769,538.053042108212,0,980.225004732526,0,0,0,0,0,2037.52229803385,0,1164.87799796391,0,629.907254527117,0,363.46226653969,317.752378438759,0,1052.21733138429,898.735099231947,702.924682013635,284.469945807884,666.357906829465,0,1324.55052593761,1246.49385942098,0,0,0,0,0,166.950359976687,0,654.354401416334,765.349970325331,707.606166614777,2063.9652301304,0,313.856017350069,98.5162148360974,0,0,159.605352036921,0,0,220.828312908518,0,0,0,563.485045700289,670.144790626884,1674.49608772676,600.138515346228,0,0,193.415076270327,364.558940728552,0,0,860.107973193009,0,4172.31918068544,2392.50400042794,0,867.892344221306,867.60579147681,1445.62813612751,0,539.927296375351,0,404.787731279722,224.058818328529,307.276979650321,356.664136996535,0,0,0,0,1608.36778003532,593.977300270175,107.378412601414,1702.39592579789,0,1121.42194857162,549.031272419019,0,837.869497510259,425.249380518095,564.522997391362,0,245.256106955381,1919.14562792666,0,555.25364461047,311.954570166223,0,882.488036904788,711.685160419096,0,235.797333769297,0,2871.11014144166,1163.73893792032,387.446338594659,0,204.067381167581,2328.91925172473,625.395069581187,218.309930015551,801.834928591864,695.292361936596,0,0,0,285.750194073658,0,1097.82999304346,0,0,1909.16980909345
"RandSig2",0,581.433028193115,933.65711357269,200.154271461399,0,1198.77621892344,1291.6737257544,0,150.97363194004,0,1150.85652784397,812.424772646002,0,109.541786802341,138.266451404351,0,0,672.243894350121,0,1321.13166133632,1831.79154675953,390.235599322977,0,917.453812241466,0,0,0,538.653581933225,2148.05371783625,449.15614553902,249.378452510386,456.566295484069,104.701764538212,0,694.248237866072,0,1491.83345579045,607.218261115911,338.849134868126,1010.02812948537,1120.81370065894,493.660536200726,181.088197213605,128.561865005236,0,280.61802209197,482.919206403722,128.143459056326,60.6147967427533,306.537832015712,0,0,453.04144919319,258.396685448625,0,0,1607.95117173834,0,979.565358130061,542.227333059333,384.832586260348,200.783884737108,424.077176164661,0,0,3500.44791826075,119.661784934554,190.794178776313,109.666125175982,0,0,0,0,652.409609831484,614.661636626721,1527.30118538078,145.3052672964,690.753151727117,822.195589508145,0,376.462656011773,0,0,720.198112789404,0,167.214976281488,801.792564203771,0,0,195.910112259061,176.535427570663,451.122074207734,406.208132790068,547.744382393389,0,2309.09380698841,49.1265360609167,518.238009049618,686.33384341949,0,503.986451687362,190.312360794496,138.921123378751,0,886.528625009745,919.566202010001,0,2385.96724280077,0,0,532.757977649438,1035.00837557047,429.757079690977,90.2006738377417,321.366699298461,97.7150161468365,892.210842120684,2779.03882265041,131.952839210084,87.1747423880983,3418.38624848042,136.42993695522,0,0,433.172474986062,0,0,817.224292822458,393.194726574346,209.558103643974,0,253.158611476336,0,2129.0111760793,0,1235.65916825179,640.463412213668,1007.68956569824,0,0,0,0,2278.02176518717,2111.78654310365,8243.58454413323,0,197.728855121198,210.90606446,575.332748223934,1551.27803624183,138.63824611858,0,698.010592387897,0,412.379444503066,0,0,0,430.201560495654,295.280995621165,278.118841167224,1504.51744050436,971.058309341812,193.872388897905,0,820.40070943903,0,332.766071500292,766.771271819963,540.23158538226,214.838246290889,1677.38957044967,0,121.274341505823,438.121571638712,0,155.647929701781,0,0,457.239227793181,0,695.710726335391,912.03928620819,0,243.406004245923,413.434761886197,507.247782478324,0,0,0,595.451796896527,362.118458462534,380.27879790401,0,340.17806956052,184.155868084235,0,1037.9223685983,984.221563466198,1006.87660386691
"RandSig3",105.320041073071,0,573.472232845353,225.829097506079,0,407.770387002235,0,313.282539935878,716.588520558231,0,317.408574903526,935.758831831039,0,523.710695071076,0,0,358.73467116482,635.397492167631,85.5852334732195,0,0,1068.74070532934,339.412419497637,0,0,220.488632629353,0,0,0,160.280326834987,192.521490205755,105.408625083106,516.735605315753,698.120759717966,346.178179791576,0,275.269862082538,0,0,0,437.624214728222,0,0,0,168.038238445165,473.279686063303,0,0,0,715.376406313007,109.311824555096,0,880.93383047979,0,0,0,72.7748306341997,975.013996173612,513.766634853611,138.777121642142,122.624233416024,1644.19185566932,0,313.625879129515,978.782034045369,160.967720803737,0,287.497295766753,0,0,260.536392636899,1208.35700126073,308.358279774838,512.344947007053,271.483109106661,331.364790770771,903.412827745558,0,142.705131249554,112.881007996717,185.068479705206,148.753067748473,0,0,322.890874544263,0,0,0,0,0,0,96.8888765617495,137.067258686124,550.721348792521,0,0,609.479372577673,413.266803415561,294.970529523957,0,0,140.97093827388,381.752127882485,0,0,319.320868155283,307.29009973466,0,115.333881016729,1245.67931649617,0,61.1694645972999,0,229.551585766033,0,525.301606309284,950.606895106058,420.388134126363,133.630963703747,168.100712345858,105.156021888536,0,59.2511527549766,0,0,258.406641907108,201.941430949761,476.403457183914,97.0728149818036,194.061250852039,0,253.146758267318,0,0,100.932844818521,251.927605984281,424.116880220783,1196.61137541563,401.301937045123,252.322103648847,111.618435574243,1578.44181515736,0,1266.57862903427,976.22054545162,336.333288412718,159.614977125938,192.21515864036,352.599459006321,0,0,0,0,0,0,171.621969000336,336.204388833792,0,342.763897943268,494.941407489133,194.412951207205,55.2297618438373,1070.161689878,528.453866181853,290.945285089629,982.765748500982,0,0,260.887925665584,0,0,385.492731095008,1146.31908897425,1042.91815378296,0,0,174.008583376823,207.763368015804,489.019663133244,278.683674874976,0,44.0890464302871,233.276268144014,0,0,0,394.122638152086,158.300765308996,101.392770947033,835.768573311182,0,421.609309357341,128.891635984571,0,0,0,411.786290011264,0,299.793303640234,0
"RandSig4",0,849.789127560416,182.467505590894,515.608698856417,2949.67308601703,760.462329032077,0,73.2840872694204,0,0,1127.73399431076,2075.29827432139,1147.91825967043,0,255.288183957925,0,0,1553.88099997788,1757.08124635677,0,0,1157.28542318811,0,511.141114279886,343.998266463276,0,7712.76781988591,3428.2698100497,0,0,1284.69144192122,0,2248.64777430874,534.790973286945,93.3479885039305,2224.30519717733,773.402042948541,963.688684047268,0,991.352365347291,971.426461561559,371.141915704714,5994.03691926741,0,993.31882204983,2471.66368911071,1104.98369286455,643.504330510977,719.094924318999,1763.57958235425,2191.58619412139,0,1579.35327179347,3728.3841192175,0,0,901.453879540602,814.77498458578,0,1649.16958161338,0,0,0,1049.4568246178,1404.12520243332,556.276683700568,0,0,1245.87344787107,8007.30440525389,2818.00506293502,541.2722250173,3029.26214707774,3908.41384809527,1054.882965207,3647.36351901475,264.937154142667,1122.17611011962,979.267631394661,0,614.753522717631,4396.85918718432,0,0,0,330.39103710381,0,0,0,0,0,741.020173737001,5240.85102141638,1238.15158736503,0,1376.35597815431,0,0,78.8269494143904,657.613812808458,5818.39524529628,343.634409114172,0,2435.9610642483,0,1592.12111096368,2311.28882148246,1952.04433294997,2213.47289434507,10395.0054942694,0,1992.27409777802,496.426659459223,955.733829729037,1403.55188834577,7626.4839133028,1486.13997519955,2808.14321722457,0,2110.18957256514,3826.11300746658,815.126348351784,263.204684254788,0,906.936582022623,1398.72149962131,0,517.767840781768,1363.73725698402,0,1875.78624857562,4114.31181047961,0,0,3238.59079519425,304.74028761316,1276.32145708361,0,0,3048.76438989876,0,0,1251.2515086688,2331.49967878421,315.873696445143,0,1387.81679543194,254.87370691863,2619.84305072384,0,3451.67267319517,0,527.677101067009,0,0,604.073776505854,1914.61965015842,0,0,351.690037599127,2071.32372862579,701.550627952826,143.131369238862,1052.02086847824,1313.0432959562,2370.59998010137,2219.41955489713,366.928482413337,62.9893424041777,914.876128414911,2663.7881231019,0,1565.34482520224,9043.20710543032,0,0,368.72640894045,0,12036.9935021578,448.165196961495,0,1004.76700730326,4819.46765397707,0,0,454.771508723744,527.871996790273,0,1684.13068204144,0,421.696167718342,1472.35597899535,0,0,1411.42321173718,0,702.648813460413,0,1362.64816624231,568.153957289726
"RandSig5",229.864230093674,243.368487094072,952.847343703626,762.760782012626,723.954542056317,364.159750404038,0,803.684104987169,0,0,422.894112302988,214.371621398411,322.616603107731,0,556.302335930844,1431.3683405373,3475.89920589205,1497.89917955804,4401.12604869892,579.475629302731,0,447.538662442601,0,0,0,0,1316.51984669097,0,254.14651621401,169.319123752017,3014.98793575928,250.385326139921,580.385192006849,10723.0185201955,316.677918402128,125.386542627231,146.844359529305,5792.33592132668,343.509215636608,0,1217.05115464105,212.605546772787,752.381511228615,0,1633.02693218478,355.07007055855,2644.59373034089,420.298117825285,348.641113829741,0,2120.4505880544,0,497.665147103292,5029.56008273326,0,300.536427278704,1133.39768710154,2252.77286297522,0,1831.97412616529,1897.0099323513,0,0,3701.56026776813,251.951210570783,2476.28704494957,0,127.823548193312,487.527765810733,0,598.810247627605,1630.43124613709,1650.58257058924,1001.73583558574,0,0,273.23773003614,1187.85501118026,1052.93675109574,0,1281.96871188207,0,1586.91781988689,364.568893707242,1723.54084993126,0,2632.01139170355,0,0,130.700830710318,203.136310475871,0,4914.11642592056,677.204004973047,0,0,930.881822068921,0,802.812311869576,0,0,293.026552381285,2453.488402741,0,673.605627237186,0,311.882208263405,307.865905660064,0,761.846944143448,493.986041082807,2776.96410511717,0,0,0,887.484200497273,0,0,630.465318612311,1031.59234861488,198.248894106424,0,0,0,798.988620396182,297.127445926563,141.510480855417,0,900.671708653323,1619.48625222273,1146.97451935189,327.346914992501,0,2177.81277161273,0,301.166461334803,765.611187421134,0,652.562232789963,0,936.495667151005,1714.23098224783,820.013176109771,268.113930383061,1057.30542366875,163.109682016283,911.408035256537,318.875418845212,0,553.280162362834,1133.70633173689,0,256.304474870484,678.431603017814,1282.37116387945,0,744.045176828687,0,0,69.3313862839527,1072.10438549445,0,0,145.680673463508,0,723.02055607352,362.473514906072,1130.85387501734,168.399629471753,332.408690756926,1512.22812219237,111.217930379874,181.093027940005,528.628451938136,0,1970.48693349331,691.601978134235,4208.86231876828,757.794637209044,0,0,364.544580033862,499.685376038901,382.9060515568,2618.79003803584,323.842228259972,389.86307047682,361.53089575685,0,223.895220993642,136.929289393879,0,877.264678231991,0,737.950991658332,879.07053061107,438.150687349097,1318.24122281733,483.778988319936,157.345763921658
"RandSig6",0,6085.38428810703,745.367674728452,1527.9846765209,1340.35513245116,1328.44368520614,0,0,1589.04685883872,3618.30334868187,0,0,0,0,2297.85330969654,0,510.166684529933,2007.67490873109,4002.17873149045,1139.53230023618,0,522.822271480327,0,0,0,5219.51640095238,2275.31016462617,0,586.20861830605,1982.92925896127,536.984860178821,5252.69970833849,481.603018421952,2900.77577354918,1191.58311748842,574.415796289937,0,1131.44635998014,0,0,9702.45390102567,8585.97827392675,0,2017.21936991704,0,291.311090284678,0,556.116877229329,0,2525.68168334175,0,0,10653.8715791612,172.142036013711,0,623.53716245749,948.349822455198,6622.97012236167,0,1447.70597775327,0,0,0,959.805770825165,1396.02033958921,6311.64636705564,0,534.680153109737,796.347263540536,0,1545.72023320389,5248.91986569793,300.518174010365,121.512367655753,2361.94747870429,0,828.72542986703,2247.03587967078,1104.74622952935,400.592135767339,931.916346134493,900.373169518016,0,7580.85095578036,0,0,4309.77130268016,0,2891.41033245314,0,0,243.294092820715,4580.27183905818,1018.20860722291,0,0,1335.35940579189,731.126580627329,4665.03656146191,3175.72157281945,295.669716521891,3635.91522753972,351.995976073001,0,4089.75621848754,997.076569203588,1089.57680458526,0,0,0,0,1868.74701017174,0,669.240802427258,4536.50448844282,358.524279695275,0,0,0,1193.46877811963,751.36194169823,0,547.387224650181,0,0,0,0,1796.28985901701,0,1043.53883204237,367.991208825603,245.649999071426,4262.37072731881,0,0,534.65178682465,921.889999689803,0,0,3415.00843636141,0,5192.53764487117,4371.95276982338,0,322.733017466364,0,7706.67417710369,0,4704.36457932216,0,0,0,694.333826216368,0,0,3033.27506597931,172.660141632653,0,0,2989.68326141901,2048.46375162388,868.093918647063,0,0,592.249279618221,649.283502924494,1289.61533722965,4202.93658538761,0,1443.47790021186,0,0,5607.89155847536,452.079587621953,682.930865799514,0,1939.5597138152,1120.14380293586,276.6807573067,6170.01747246558,0,0,2985.12056678201,0,0,0,5550.40315828163,0,0,0,1601.46674439933,2786.23528640892,19118.9689450032,0,17418.4008583759,1646.69631786707,0,1113.93977787251,1543.03007665514,0
"RandSig7",0,177.241216690838,180.118554532091,92.9020438515558,0,510.083811815535,0,0,261.619845236585,559.795705259034,0,314.133139124476,0,0,0,0,0,564.789831241424,0,0,0,0,0,250.225642712327,0,0,3085.75042494926,0,1236.04118484136,102.915175302067,151.668682117317,0,0,729.092999594392,514.594182779058,0,0,0,435.065269518182,301.271746172781,841.98437161207,610.265187596887,0,145.575283795918,1279.48401531494,180.033543924275,0,0,326.557252912487,0,180.077542997333,0,429.164984598625,565.687480291067,0,0,0,267.931020204943,0,1683.20201406502,1666.48464223176,284.580965875918,129.030285634157,198.14814698211,0,0,976.635377068552,0,161.669259102902,0,289.509738632377,73.9397530679779,292.7397292996,141.540818670854,1148.84964905235,0,200.133052537379,221.794280320027,0,689.457794178058,914.22054912345,118.629633786685,0,471.070882278072,160.996321416985,0,0,445.372336659414,361.885797062377,1092.67737389848,91.0555231696763,840.005058356765,647.095597178352,0,400.391576127235,0,273.791122633105,142.180682219432,351.702023147027,0,249.243856353669,0,348.505401001201,0,0,170.192001476386,111.338176276944,0,1279.04660732478,91.9388591481925,2409.74318587681,107.911161715833,0,0,0,242.837886904026,125.378582422032,337.807479410955,276.450378229958,266.047055087525,0,0,621.605470681615,520.738802108523,879.249130944907,147.501023581317,0,0,0,0,621.533019691615,484.37778385731,454.498439093171,313.302235295646,320.77470493482,0,172.425173403434,0,961.509586265392,0,0,0,257.794895211348,0,673.873248398863,0,1082.47098575316,366.517946489862,724.686039651536,0,0,570.42772065627,914.627720641367,1331.68424591384,0,0,579.489978980277,432.485070527058,0,920.824338198551,877.150630840048,427.144996888149,200.215114153503,109.683412969633,355.009570637801,259.318030994498,0,427.073149299469,1449.08068115382,616.792190707121,0,458.40711782306,0,446.56145751257,102.251129889968,136.718495777694,1089.19139031785,223.441660919492,0,808.665517993059,0,0,465.453200767684,0,318.861909075034,462.024988548276,404.476863072528,0,2219.95727504345,0,685.838288746632,463.129152365493,0,0,378.913097658297,388.63009184772,0,0,307.791619701378,1075.42792386055
"RandSig8",186.171402321448,474.693533786941,50.1522206633583,442.825884651102,779.771256248364,67.7309272048001,259.076762477091,157.002008362678,832.695778836626,0,0,602.82189066737,216.74764873284,206.420869766359,276.578893402173,366.861503051293,0,90.5256645220975,0,519.393497665345,131.276218183623,230.732901273077,0,0,0,0,0,0,0,133.805475718893,831.473165232222,507.952287267752,99.4978235176561,189.028914776873,0,0,458.202943941625,77.3083323476409,68.4628621414381,365.007405769325,45.097599169324,0,0,0,42.6620221994246,0,199.174746258794,0,240.517458266756,240.423684531805,0,0,0,273.521992805293,0,0,241.255199875936,375.495227893722,59.972422499212,309.855103447803,213.790945209653,340.213742176156,308.761315973951,407.371435528435,103.555777667051,154.801720687339,155.416919752829,100.057087099332,394.045734655126,111.064384246024,95.9996272638952,409.742407698337,270.18060099681,129.499365344919,324.519921207545,108.667486538946,432.239195426062,139.265068699895,173.305190907709,223.326128730883,1102.86261532962,0,26.7992060547446,485.402369716098,0,0,0,0,256.953018915178,321.067068164528,0,234.783752986242,83.600401486724,105.182216384929,203.068152875973,0,113.908926880475,125.566814656452,218.946619381375,154.516301371965,749.531012509987,144.795975940359,117.162508704345,0,0,98.3602954720143,139.78364523988,98.518102249439,381.40508678648,343.223390199898,0,170.635746943859,454.802241594535,413.933010561833,355.316333207294,497.025144136856,0,391.72295115365,438.856522939262,335.422566502455,0,0,228.915649186409,0,0,126.351056791033,114.290611161289,0,54.9578228385029,78.2400769896484,0,168.30737007466,74.3167334813947,0,122.927434880878,210.978736225975,623.108632847767,334.744608909896,0,84.8731353996291,0,245.386800582322,0,202.571810778489,179.344568734768,757.827601334066,96.3742293590446,269.466103482626,59.2676174729108,100.955110335083,927.339418501148,120.411752361856,120.058552556996,0,0,392.973902068247,409.874302068479,0,120.415567957064,245.450748299719,65.4394284060479,0,0,194.83254774663,0,78.3704914114763,0,609.837410010685,0,147.677698486457,0,329.363293837867,0,0,0,415.41109060683,164.020767613355,146.391643822393,130.701562646866,0,574.710070768004,81.3894143103109,0,167.612927884586,354.176157282347,0,594.623089431228,0,93.1506991676525,117.744145592495,111.346703169481,0,82.7589665123547,0,585.227796284998,0,972.752566399005,0,354.976153887149,120.064048054365
"RandSig9",0,1203.17523635131,1423.19932237041,2369.7952411245,0,3667.01376101506,463.303309952033,3235.48469595847,875.314593679619,0,1406.9153283078,3010.80154517057,689.853647249852,0,0,0,0,842.574809075352,92.3086206355269,0,0,256.204179041776,0,0,0,0,0,11870.1543360245,0,2042.32437962494,243.77503852798,3251.45238793074,2651.05301141845,0,686.167310965876,0,0,386.592412091034,1081.60458140459,4765.65969975285,755.070243469018,2620.1207361727,0,0,355.882899330505,0,0,7127.35909185194,0,944.499893406928,0,1612.47690931323,587.814863143096,0,0,2513.0400013589,2294.28856077383,1150.17100657861,119.666525056422,130.676134455402,442.498816756545,0,0,4348.53800479538,1268.63803292916,1944.8045220041,0,0,1586.46606998325,0,0,682.404893132517,451.301973587035,3150.32122462089,3550.52260691013,663.263217017688,863.071705423729,5116.44715263813,1703.9576294542,2818.72086625694,616.759880720798,338.272545807727,1804.60235067856,0,0,0,0,0,717.050098769514,0,1141.69599893331,632.895500809793,487.318932016461,1422.42665491989,0,1469.9334843141,1695.29666841689,3097.01298630606,0,0,417.855095234025,755.354904357034,248.189308099167,0,0,423.271946083202,0,792.583753459624,777.215552003789,1260.74169926209,0,0,888.378037475165,688.618704854776,0,344.225239071814,541.085783189875,0,0,399.902418444224,0,275.364966909631,0,0,0,0,2261.11901137154,3051.72810447843,4451.49336253183,1565.05159925499,0,1056.80950371712,133.986497936087,0,681.519383901543,375.598276113842,272.649075233041,0,0,0,0,0,767.32414130811,1102.12066561696,156.981805575696,0,447.649631035017,3825.19586567406,313.225324734304,7434.9427997211,0,0,2479.11697485434,2135.76340397706,0,0,364.322967817268,0,929.228112145958,0,1727.3078657228,0,0,879.094164913677,564.822267403506,2046.64875399373,0,1525.14121037687,330.044921602519,0,736.556173372955,2866.43068217351,1062.36649041118,2338.05108102407,1810.80244467803,0,1513.07863228698,160.826887227591,0,241.543460191938,0,17985.6533148895,612.670513556054,0,194.823098408799,1434.69913317395,6905.36811995086,0,1895.35100437633,0,416.892767094535,1496.38213372011,0,0,258.965023067528,1343.34916504497,785.938465905179,0,0,0
"RandSig10",0,4758.49439964516,5227.94469182915,5464.22296455743,0,3833.89556345577,656.407661915216,0,0,0,4445.88973467784,0,0,0,3543.33446817685,0,0,556.29486509185,0,0,0,9719.49701332046,6517.29036090221,2360.07557453182,0,0,1710.20421072715,1604.80090318994,1541.17805510156,3454.3822539664,2394.24598022111,1663.68071290475,1647.89853924023,920.639013703609,0,0,3270.05900453153,1675.52307984709,0,0,40185.3068191009,927.833680080693,0,397.697968202864,6345.75345710025,0,0,2359.49010368637,5855.21164429067,15287.6038046147,0,0,344.138941240866,0,0,1792.84899461599,0,0,1002.51599740831,530.75617143521,2996.65823572635,6480.78234867973,0,0,4313.63575570155,4962.38386793575,3115.60073402353,1857.00547811378,3166.82722140128,0,2860.3266355713,2081.55915484765,347.468465045004,4268.57614498882,8976.27559811665,0,0,450.223406864566,3273.22287421297,1242.68171537032,4344.20096992197,1675.03108139728,0,1799.80123468485,0,0,0,796.368560916269,1072.93927436323,0,4241.03199277421,0,0,0,0,1902.33910016637,1574.74827096811,0,0,2676.48557612129,1945.11321796958,18236.7281915334,717.37806761307,524.007075167186,0,756.027642930537,0,1401.22064185319,1616.65858752886,0,3669.905063086,549.157252085055,9976.89052265256,17089.8506452781,3163.86559616347,15042.3069144632,2966.45030099462,2244.73064838156,1697.86325606122,1261.92783985116,0,0,11908.7949360795,0,1381.31340211092,0,2248.39587367411,3155.27932477101,0,0,0,0,6610.07248738365,0,5068.22969472972,3129.95329059982,23497.9586346701,0,0,3366.79533653744,877.389784619189,0,0,3059.84161264452,10931.4865137521,0,2328.99345421827,1710.11396892381,3647.32179518396,9005.1428212997,1711.14981331153,3072.19435250289,1729.88433723445,0,0,560.791152556493,0,0,5896.77762881273,1079.28716173575,6239.19221112645,13418.3177677341,10190.9633066429,8830.11895233757,10547.5992495185,1581.529636891,0,0,0,5061.72208820828,554.654941793488,9774.51903823334,655.420654384494,966.899058228961,0,0,485.164593223499,3408.52447140235,0,0,0,1103.95773857016,1026.44924318917,1818.40333669485,0,0,741.832112893298,0,0,0,988.163324371408,0,10205.4120511704,7555.94637017976,4521.90656491993,0,1028.386552407,0,552.667988573554,6397.13994467378
