"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",0,1773.34708323885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10768.2116094699,0,0,0,0,0,1633.68039688353,886.16349595681,0,0,6363.56040494747,0,0,0,0,0,0,2553.60150459638,0,0,0,0,0,0,0,0,0,0,0,0,0,980.443213632503,0,0,0,0,0,0,0,0,0,0,0,3335.19614853303,0,0,0,0,5613.27870384643,0,0,14447.2899810712,2101.33942244157,0,0,0,0,0,0,3028.0674297019,0,0,0,0,2641.0953653432,0,0,0,0,0,0,0,0,1399.49138123559,0,0,3309.26902460093,0,0,0,0,0,0,0,1636.07154280465,0,0,2031.86292127072,1120.58673157558,0,0,0,0,0,4338.54661186427,0,0,0,0,1023.02579096859,0,0,0,405.103114947052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4380.7039043777,1238.28332232341,0,0,0,6089.52267465575,0,0,0,2323.59931740518,0,2472.68146513606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.104575874284,0,0,3049.06528454111,0,2112.96062092269,0,0,0,3891.85732847061,0,0,1367.07229729702,0,0,0,0,0,2111.50013796925,0,0,0,0,0,0,0,0,0,0
"RandSig2",1995.06554074609,0,0,293.262463533181,642.015906614828,0,0,0,0,0,0,1648.3126546217,1347.03954990047,677.635902831402,0,0,0,0,0,0,0,0,0,3865.35374577794,0,0,0,0,254.17526141499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111.87168392347,0,0,1103.96612438313,0,0,1077.09172575869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.858153597188,0,1279.06659360825,0,0,0,572.895129095535,0,1797.08018520543,0,0,0,0,0,0,1997.45201011159,979.878114370346,0,0,0,0,487.257246188948,0,0,0,0,0,0,1026.30940346785,0,0,0,0,0,0,0,0,0,0,938.998845252929,0,0,0,646.748966849587,0,0,0,0,0,0,0,0,0,0,628.436373607902,728.359889967067,0,0,0,0,1142.54799421633,0,0,0,0,0,0,0,0,0,395.455095548557,0,0,0,0,0,0,583.857861418886,331.13949701782,0,0,0,676.019461225779,0,0,0,0,0,0,950.02939994194,0,0,0,0,0,0,0,0,3396.9690567982,0,0,0,0,0,0,0,0,0,0,464.958113268903,0,0,0,0,0,0,0,0,726.301216096051
"RandSig3",0,0,0,2960.9522935917,743.290858882021,0,0,0,0,1537.68289441786,4688.30891393844,0,0,0,0,1049.31115716852,0,0,0,0,0,0,0,0,0,0,0,0,1601.12544913022,0,4172.78839055454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662.161497257,0,0,0,0,11559.9594095213,0,1035.352012319,0,2851.93186577003,0,0,1615.11396533997,0,0,1902.85790868932,0,0,0,0,0,0,1371.4946110515,3438.92496890332,0,0,0,606.271162633534,0,0,0,0,0,0,0,0,0,0,0,3206.53889325763,1657.34693947336,0,0,0,0,0,0,0,0,4344.0359395402,0,0,0,0,0,0,1119.92797554429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6684.66767095475,0,0,0,0,0,0,0,0,4647.85012728422,5966.89348271086,0,0,2753.4069794059,0,0,0,0,0,1638.77250523517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3518.44865584951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732.38757758719,0,1315.73604528417,0,0,0,0,0,0,0,2856.78985192337,0,0,0,1352.45424364725,0,0,0
"RandSig4",0,0,0,0,0,0,789.516251061835,0,3225.73131603255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7479.95203707831,0,0,0,0,0,0,0,0,0,0,2109.08365084283,0,1211.60700273029,0,0,0,0,0,0,2135.80501606568,0,0,0,0,4265.29806931531,0,0,0,0,0,0,0,0,3779.85690688241,0,0,0,532.002786142058,0,0,2116.2157538326,0,0,0,0,2480.52233095914,0,0,0,3448.4675136814,0,0,0,0,5227.24863332562,0,0,0,1623.96274971139,0,2774.48361679782,0,0,0,0,0,0,0,0,0,916.436836976859,4188.56229161619,0,0,3699.40187834741,0,0,0,0,0,0,2298.85994382733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6166.04141418255,0,0,0,6235.41736162528,0,0,0,0,0,0,3980.40444164072,0,0,0,2027.48937912197,0,0,0,6421.10166084181,4875.74231928531,0,0,0,0,0,0,5485.83174938434,0,0,0,1504.03403991857,0,482.872535626987,0,0,0,17791.0340633265,9418.3708182826,0,0,0,2204.6211471591,0,0,0,1108.28718999697,0,0,0,0,0,0,0,0,0,0,0,0,4663.10273391122,0,0,0,0,0,0,0,0,0
"RandSig5",18801.8965902901,0,0,3843.24106086546,2646.83148595985,0,0,0,0,0,0,0,0,0,8649.83064297628,0,0,0,10704.0345266997,6355.89322403062,0,0,0,0,0,0,0,0,0,0,0,0,5111.3231918113,7446.2129115711,0,3425.85026710501,0,0,0,2202.64329118418,0,0,1238.52208409386,0,0,0,2964.26641323604,0,0,2244.557240302,3078.21046338166,0,6472.55505737919,0,0,0,0,0,0,0,0,0,0,2868.60729862191,0,0,0,0,4102.71087109531,0,1338.48458521718,0,0,0,0,0,0,0,0,0,0,8709.76012679242,0,0,0,3085.72946696254,0,0,0,4113.08803254864,0,0,0,0,0,0,5319.33583847974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.87717752352,0,2960.46817148906,0,0,0,4110.80051834995,0,0,0,0,1887.24555635102,0,2676.40297391105,0,0,0,0,1329.50987661302,0,0,0,0,3236.10821685309,0,0,0,0,4388.87466612688,0,0,0,0,0,0,0,1617.65515001676,0,0,14459.8562443471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RandSig6",0,0,720.17668831157,0,0,0,0,0,366.196583289725,0,0,0,0,0,0,0,1131.38949037533,726.977023260387,0,0,0,381.185174256132,0,0,0,0,1130.76759616261,0,0,0,0,0,2729.65577885628,0,0,367.025411409796,0,0,1405.79080240764,0,0,0,0,0,0,0,786.041498142636,0,0,0,0,0,0,0,0,0,0,0,0,1479.17434690269,0,0,0,0,0,0,846.11999564897,0,0,0,0,0,0,0,0,0,0,2401.5614022833,0,0,0,1233.91954804082,0,0,0,0,0,0,1037.89827042479,0,0,607.201322889969,0,4057.76004518406,0,0,0,0,785.9644525436,1641.23752609021,0,0,0,802.130386167831,574.691973102153,1073.83073536783,0,0,0,0,0,0,1574.49438837764,0,0,0,0,0,917.916758300803,0,0,0,0,0,0,8346.46169526248,1437.46146754482,0,0,0,0,1390.30992361466,515.301257829099,0,0,0,0,0,0,989.573094372651,0,0,0,0,0,0,0,924.69577332851,0,2344.59112888954,0,0,0,0,0,0,0,0,0,0,0,0,0,565.952110104904,0,0,0,1680.35233920449,0,0,0,0,1487.90126633923,1123.41480611153,0,0,0,0,0,0,0,0,0,0,0,0,974.547403242621,1419.13129365149,663.949452285897,0,0,571.46097760113,1103.77709619799,0,0,0,0,0,0,0
"RandSig7",0,3334.10999529701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.100968648249,0,0,0,0,0,0,0,0,0,392.253286562665,0,1492.1272870643,0,0,0,0,0,0,0,0,0,1804.540250372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225.17223991786,0,0,0,0,0,0,0,0,8079.72015998272,0,0,381.291312091559,0,0,1100.25965244835,0,0,0,2132.76613803282,0,0,680.586198627101,0,0,0,2069.14802058342,0,0,0,0,637.055336715909,0,0,0,0,0,1103.7350982897,0,0,0,0,0,0,0,0,0,0,0,778.951373363671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.938477343675,0,2595.8455733613,0,0,660.304527551192,0,0,0,0,0,1768.30930410612,0,0,1550.88485996075,2042.9107191804,1929.40682790508,0,0,0,0,0,0,0,0,425.841583855379,0,0,0,0,0,0,0,4493.98970526828,0,0,1124.9533133677,492.79064268782,1640.40693243317,0,0,0,0,0,3927.29213917435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301.70268878673,0,0,0,0,0,0,0
"RandSig8",0,4713.44512602836,526.715466217665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986.8689280943,0,0,0,0,799.76356622638,0,0,0,0,0,0,0,0,0,0,0,0,1007.01488721712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.787403238086,0,0,763.040306274798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.58469538126,0,0,0,0,0,0,0,0,0,0,1118.30440047105,0,0,0,660.224383213616,0,1768.68789366841,0,0,1351.1766687658,0,0,698.581594841312,224.126622612358,0,0,3395.21626205686,0,4351.56361089156,0,0,0,0,0,688.414819205179,0,0,0,0,0,0,0,0,0,0,0,0,0,1249.26823251321,0,0,0,0,0,0,0,0,512.438457482022,0,0,1256.4832518167,0,0,926.722497536372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.378300382551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.820013297033,0,0,1231.15688779687,0,0,0,0,0,0,0,285.554522425426,0,0,1641.46253288455,0,0,0,0,0,827.170719021459,2013.45544689911,0,0,0,2912.86941167979,0,0
"RandSig9",0,0,0,0,0,0,9895.2426282323,4788.48742737596,0,0,0,11386.4251797259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39179.1285180327,0,0,0,0,0,23658.729291731,0,0,2380.57982214907,3740.68051459734,0,0,0,24868.1981002423,0,0,0,0,0,5637.53578214412,0,0,18342.3550511802,0,0,0,0,43913.7657162787,0,0,0,7676.46256101119,0,0,0,6850.69122007504,0,0,0,5854.11801999777,0,0,0,0,0,0,0,0,0,0,0,0,18756.6404278675,0,0,0,0,0,0,0,0,0,0,0,1959.50291540011,0,0,0,0,0,0,0,0,1022.04503816654,0,0,21144.3814025136,0,0,0,0,0,0,0,0,0,60820.0203048558,0,0,0,0,9754.96523832477,0,0,0,0,0,0,0,0,16273.8729463312,7687.11970983068,0,3212.44925302074,0,0,0,0,0,0,0,0,0,0,0,7092.01768054431,0,0,0,0,0,0,5261.94111090135,12804.0355418821,8883.50553039168,0,0,0,0,0,19101.5067640882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RandSig10",0,0,0,2402.53304336242,0,0,4876.70090389385,0,0,0,843.863993826119,0,0,0,0,0,0,0,0,1996.76335201398,3167.15398861859,8534.06277172764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704.42872222445,0,0,1439.87513635034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5755.156904463,0,0,0,0,0,0,4536.83594434349,0,2091.93455169563,0,0,0,0,0,1416.05403160603,0,0,1880.74856270229,0,0,0,0,0,0,5081.99837987637,0,3001.77425419251,0,0,0,0,0,0,0,0,2546.10274520563,0,0,5500.95962930929,0,0,0,0,0,0,0,0,1338.04044954441,657.839802030288,0,0,0,0,0,0,0,0,0,0,0,2760.62882510861,2011.49932624343,0,0,4329.7757565897,2972.27808471988,0,0,0,0,1450.4722407822,0,0,0,0,0,0,0,0,0,0,0,0,0,1975.9040762659,0,2329.72924700539,0,0,0,0,0,21239.0130634505,0,1718.34112403022,0,0,0,0,0,0,0,0,0,7512.0244763784,0,0,0,0,0,0,0,0,0,10816.137145554,0,0,0,0,0,0,0,0,0,0,0,1644.63979248523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
