"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",0,0,0,0,0,0,0,0,10191.2600368064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.250444749647,4144.66907994054,5205.01251766417,0,8391.59800796247,0,0,0,0,0,0,8776.47807076312,15541.3762065486,0,0,0,0,0,0,7731.51956483912,0,0,15980.3413676834,0,1358.05539570201,0,4317.35762170162,0,0,0,7349.18401163724,0,0,0,0,0,0,0,0,0,0,2085.49334725839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.022093019489,0,0,7064.26977925617,0,0,0,0,0,0,3282.14307534636,2074.45334275951,0,0,0,2055.81714524198,0,0,0,9685.06612589209,2184.23956159311,0,0,0,0,0,9809.92150666512,0,0,0,0,0,18759.1415364593,7197.44397371216,0,0,0,0,0,0,0,0,0,0,0,0,7943.24634784981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101.13557989717,16639.3698254828,0,0,0,0,7012.11667081258,0,0,0,0,0,0,32510.5626777468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12191.7333095699,0,2998.07468525443,0,0,0
"RandSig2",0,1811.95683786849,0,4419.61545729186,0,0,0,0,0,0,717.219232584767,0,0,1822.97858125367,0,0,0,0,0,678.077863081261,0,0,0,0,0,3011.85541762115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.93885732472,0,929.846456604216,0,5059.63026676145,0,0,0,0,696.505633559794,1004.2371788772,0,2039.43812175556,0,0,0,0,0,0,0,0,0,0,932.630132252274,0,0,517.903179360137,1812.69835232595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2727.14805543791,0,0,0,0,0,0,0,0,3570.83775220746,0,0,3771.22649120652,0,0,0,0,0,724.761014960662,0,0,980.123578116453,0,0,0,0,0,0,0,0,0,0,0,1558.2790085365,0,0,0,2924.46057517743,0,0,0,0,0,393.504561789509,0,1347.55324767406,0,0,4673.0835413767,0,4893.96374244398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311.92067443654,0,0,0,0,0,0,0,0,0,0,0,1121.29392664691,0,7989.72472872467,546.277720427034,0,0,0,1008.30653854628,0,1290.8792533694,0,0,705.256295145749,0,0,0,0,0,0,0,0,0,0,0,0,2117.80258875069,0,0,0,0,0
"RandSig3",0,789.512763541991,0,0,659.434971632482,0,0,162.417755629881,0,0,0,0,0,0,0,0,0,0,0,0,0,517.384197765342,0,0,0,0,0,0,2115.19505165851,0,0,0,0,0,272.543181413419,0,0,0,0,0,0,408.620413642315,0,0,490.427239490189,0,0,0,0,0,0,0,0,0,0,0,234.385868615055,0,0,0,0,0,0,333.497373057261,0,0,0,0,0,0,0,0,0,202.556034431239,0,0,0,269.911219705788,0,0,0,0,107.454883032541,0,0,528.354858953799,0,0,0,0,471.330783485034,0,599.003217632668,0,0,0,0,0,0,0,0,1184.16428217892,0,0,0,0,132.815511856754,0,0,0,0,0,0,0,0,0,343.519657674605,0,0,226.324297579353,0,0,0,0,578.896936410125,0,0,0,0,0,0,440.815679119317,0,282.923895493181,0,0,0,0,0,438.547273944817,700.659026847516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.243517423038,0,0,0,0,627.598327246819,0,0,0,692.035783125557,0,0,0,0,0,0,0,0,610.563524165608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.345173141157,0,0,207.848420324374
"RandSig4",1221.48121205537,0,3895.02480088774,0,1860.70511645411,0,0,0,0,2729.86141297215,0,0,600.085442786813,0,0,0,0,0,1160.47802793603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.82144553515,404.067485596151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.07393019459,0,0,0,0,0,0,0,0,0,0,1447.76661436812,0,1841.99439104241,5279.97069160424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.027955575441,0,0,0,853.015103971896,0,0,0,0,0,0,0,0,6505.50717032833,0,0,0,0,0,1080.54427258505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.50238294611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.40437832022,0,0,0,0,0,0,0,0,0,0,0,0,2297.74139766272,983.120857146373,0,0,0,1109.79786744916,0,0,0,0,0,0,627.741916544431,847.22522954543,4817.43697767288,0,0,0,1234.95554957811,0,0,0,0,0,2700.04073748224,2240.41112501582,0,0,0,0,0,2129.90943812008,0,0,0,0,0,0,0
"RandSig5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994.35115915795,0,0,0,0,0,0,0,0,0,0,0,9514.7108194981,0,0,0,0,12420.8604726753,0,0,42936.1452893929,0,0,0,0,3821.87924402618,0,0,0,0,0,0,0,0,0,0,0,0,5920.06988891124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7259.4977359275,0,0,0,0,0,0,0,0,344.454174391313,0,0,0,0,0,0,0,0,0,1358.55769174729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032.05306261172,4217.66995675705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.9865697853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8332.28254163864,0,0,0,0,0,0,16859.2525023101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6557.7476383873,0,0,0,1499.72920709907,1159.29688787799,0,0,0,0,0,1677.85022431393,0,0,0,0,0,1103.28475341152,0
"RandSig6",0,0,0,0,0,0,0,0,0,0,1277.05931818285,366.619876247351,0,0,0,0,0,0,0,0,0,1385.70608091352,626.258505324324,1176.16466619182,0,0,962.291888792439,0,0,0,0,0,1267.80462360367,0,0,0,0,0,0,0,659.273033256764,0,0,0,0,0,0,0,2811.74319575564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.094552686616,0,619.856254684814,0,0,0,0,0,0,0,0,0,0,0,0,2289.39599947099,0,0,0,0,0,195.491181908678,1092.92130348643,0,769.752263930228,0,0,0,0,1083.03280636035,0,0,0,0,0,0,0,0,0,0,0,1870.51414420901,865.033495079142,0,0,0,0,0,0,0,0,0,478.432164168331,0,0,0,0,0,0,0,264.015985058167,1503.84719569749,0,0,0,0,0,0,0,0,0,0,0,471.87790141107,0,0,0,0,0,3503.63267823824,2081.0531278481,648.635106653738,0,0,0,0,0,888.185166943371,0,0,0,3065.14466357313,460.794201980003,0,0,0,0,0,494.270158278899,0,0,0,0,0,0,0,0,0,0,538.190871623612,0,0,0,0,0,0,0,0,260.067523613219,0,0,0,0,0,0
"RandSig7",0,0,6629.53817097234,0,1678.08248944436,0,1052.63148390137,0,0,0,0,0,0,0,0,0,0,2751.07664825954,0,0,0,0,0,0,1846.84555703261,0,0,0,0,0,0,0,0,0,0,6879.84994210862,6449.94480616067,0,0,0,0,42236.6362423655,0,0,0,0,0,0,0,11270.2627083368,0,0,0,0,3841.2761277579,0,0,0,787.894902769011,4655.35127162298,0,0,0,0,0,0,0,0,0,0,0,0,5309.5179428859,0,0,0,13081.4659375401,0,0,0,0,0,0,0,0,0,0,0,17546.5765262512,0,0,5241.81467444769,0,0,6495.05617921804,0,0,1396.4510723635,3512.95338982779,0,0,0,1046.50960692554,0,0,0,0,4657.27485481517,0,5865.0647324578,0,0,0,0,0,0,0,0,0,0,4782.91409447384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.202344624332,0,0,1962.99936177366,4368.40647933402,0,0,0,0,0,2678.64942865209,0,0,0,0,0,0,0,3819.69368755494,0,0,0,0,0,0,0,1078.90272120329,0,0,0,0,0,0,0,0,2823.31805329905,0,0,0,0,0,0,2737.07303679519,0,756.555956326793,0,0,0,0,2123.88474202498,0,0,0,0,0,0,0
"RandSig8",3532.17346292065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.867714717616,0,8010.85057037809,841.684023211042,0,0,0,0,0,0,0,0,2787.00148872698,389.208743876614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.59089903918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526.13371509521,0,0,0,0,0,0,0,693.840304755059,0,1100.01838892652,0,0,0,2950.52699299804,0,0,0,0,0,936.038439215684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1455.66781167089,0,0,0,0,0,0,0,958.484765931579,2024.18253831555,0,0,1054.46078319201,0,0,0,0,0,0,0,0,0,0,0,2175.38960844414,0,0,0,0,0,5289.61438939256,0,0,1587.27413267757,0,0,0,0,0,0,1653.4181686637,0,0,0,0,0,1811.22847559417,0,553.339110918713,0,6215.56716968012,0,0,0,0,2209.40434823277,0,0,0,0,2689.93495105077,0,0,1022.81722482255,0,0,0,0,0,0,0,980.344323086847,3404.15854152854,0,0,0,0,4902.17491382609,0,0,0,0,0
"RandSig9",0,776.688710664386,0,0,1174.87211931615,0,0,0,0,0,0,1231.12402544126,1223.81099136644,0,0,0,0,0,0,461.393938225713,0,0,0,0,0,0,0,0,0,0,1630.02215550957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.63404992653,0,0,0,0,0,3004.39377205952,0,0,0,0,0,1698.83544267058,0,0,0,0,834.310640156021,0,0,0,0,0,0,0,0,0,0,0,0,1911.87105966342,0,801.484299409314,0,0,0,0,0,0,0,0,0,0,1897.54256771118,816.576117258759,0,0,0,0,0,0,1513.76875956035,0,623.182328406531,0,0,0,0,0,2733.57382626159,0,0,0,0,0,480.501495822792,0,0,1257.21870815861,1551.61423256513,0,0,0,1520.6745118371,734.82044813165,0,892.664997138999,0,0,0,0,430.827797185784,0,0,0,0,0,0,0,4800.76462951382,0,0,0,3197.55178919413,0,0,0,0,0,0,0,858.018367748119,0,0,0,1199.09177720258,0,0,0,0,776.178894279726,0,0,0,0,0,0,0,0,0,2878.0875945803,0,0,0,0,0,0,994.827229184879,0,0,0,0,0,701.765130116094,0,0,0,0,0,0,0,0,765.665855554031,0,0,0,0,0,0,0,0
"RandSig10",0,6134.08846905323,0,0,0,0,4341.13647245839,1124.06624101556,0,4903.28613334879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4133.95465740698,0,0,0,0,0,0,0,2777.1207362496,0,0,9808.76923546343,0,0,0,6754.23502759651,0,0,0,0,0,0,0,0,0,0,0,23649.3923523701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13438.9581840978,0,0,0,0,0,0,0,2773.61887098573,0,0,0,0,0,47780.2007031473,0,0,0,0,0,0,0,0,0,3841.70635492752,0,0,0,0,0,0,0,0,0,0,0,0,6912.88443655867,0,0,0,0,4384.39030542385,0,0,0,4316.20701139451,0,0,0,0,0,0,0,5008.78456299715,0,0,0,0,0,837.422827820619,0,0,0,0,1862.842615033,0,0,0,5975.49961992087,0,8089.36435609382,7262.90619225387,8637.87817872423,0,0,0,0,0,0,0,0,0,16323.9500786909,0,0,5466.84921165817,0,0,0,0,0,0,0,0,0,3040.1125378418,0,2853.48097931776,0,0,0,0,0,0,0,0,5226.92780879004,0,0,0,0,6048.5516199757,0,0,0,1274.29705320072,0,0,0,0,0,0,0,0,0,0,0,0,49572.013985825
