"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63","S64","S65","S66","S67","S68","S69","S70","S71","S72","S73","S74","S75","S76","S77","S78","S79","S80","S81","S82","S83","S84","S85","S86","S87","S88","S89","S90","S91","S92","S93","S94","S95","S96","S97","S98","S99","S100","S101","S102","S103","S104","S105","S106","S107","S108","S109","S110","S111","S112","S113","S114","S115","S116","S117","S118","S119","S120","S121","S122","S123","S124","S125","S126","S127","S128","S129","S130","S131","S132","S133","S134","S135","S136","S137","S138","S139","S140","S141","S142","S143","S144","S145","S146","S147","S148","S149","S150","S151","S152","S153","S154","S155","S156","S157","S158","S159","S160","S161","S162","S163","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S178","S179","S180","S181","S182","S183","S184","S185","S186","S187","S188","S189","S190","S191","S192","S193","S194","S195","S196","S197","S198","S199","S200"
"RandSig1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370.06500960648,0,0,0,2540.88677518709,1496.75758003276,0,0,0,0,0,0,6731.57351411865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2416.04059511145,0,807.548409809836,0,0,1352.27322566495,0,0,0,0,0,881.334642823067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564.85176246867,0,0,0,0,1272.26178372266,0,1961.21459099546,0,0,0,0,0,3541.11121567342,7312.26433508569,0,0,0,0,0,0,0,0,0,1575.55082932832,0,0,0,0,0,1671.08238332062,0,0,0,2792.17262797063,0,0,4095.34900004246,0,0,0,0,537.032271859085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5935.59257243792,0,2935.15961122555,0,0,0,1823.89646446858,0,0,0,0,0,0,0,0,0,0,2999.31560007951,0,1339.46417500553,0,0,0,2251.02089985451,0,0,0,0,5110.35606173515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7722.56686497115,0,0,6472.43722574517,3282.7576377583,1002.80539279753,0,0,0,0,3926.47330451464,0,0,0,0,0,0,0,0,0
"RandSig2",2063.61992615945,0,0,0,0,0,0,0,0,6696.05153911186,0,2604.01660598914,0,0,0,0,0,0,0,0,0,0,0,0,0,900.84158272588,0,0,0,0,0,0,2490.53073303102,0,0,0,0,0,0,0,0,0,0,0,0,0,595.383199634036,0,0,0,0,8296.07581759626,0,0,0,0,0,2953.27266769857,0,0,1595.66191406877,0,0,0,0,6188.1891003923,0,0,0,0,4288.53155935232,0,2245.88949925563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.29272909344,0,0,0,5269.3613423421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447.11032567994,1474.46774507186,1675.68594330182,0,0,0,0,0,4268.36659852938,0,0,0,2292.45763563757,0,0,0,0,0,0,0,0,0,9281.6483081111,0,0,0,28200.7124993235,0,0,0,0,0,0,0,0,0,556.322333275363,0,0,0,0,0,2578.81908425386,2311.56932953619,0,0,0,0,0,792.75483939506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721.83240425445,0,0,0,0,0,0,0,0,0,9717.33814809953,0,0,0,0,2583.65668761559,0,0,4419.68192228397,624.03952229666
"RandSig3",0,0,0,0,0,0,1246.96307827779,2302.39265101077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.985542202916,0,5540.93040483865,0,0,2612.6174588893,4008.71576432231,1071.50947931557,0,0,0,3638.43011923139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5694.48357649677,0,0,0,0,0,0,5768.54002745855,0,0,0,0,0,0,0,0,343.030463270329,0,0,1288.58215513082,0,0,819.861781763929,0,0,0,0,0,0,14003.523826931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.323001256977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875.99903487999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6367.52434440199,0,0,0,0,0,0,0,1936.15212483569,0,0,0,0,0,0,597.207916947602,0,0,635.527135370515,0,0,0,0,0,0,0,0,0,0,1250.09953281969,0,0,0,0,0,0,0,0,0,0,10325.6854493333,3020.43413752016,0,0,0,0,0,0,0,6471.55539861098,0,1207.5671731779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RandSig4",0,5459.58943783113,0,0,0,0,374.160520339754,0,0,0,0,0,0,2061.36231274659,0,3046.37353993784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.384056735281,0,736.195890114669,6193.65259371313,0,5841.69062356981,0,0,261.524256970719,0,0,2994.61105353229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.65109452055,0,4247.10273110656,0,0,0,1518.67572242145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3365.71939482407,0,0,0,0,0,0,1459.64560417273,0,0,0,0,1811.26392823267,0,0,0,0,0,0,0,0,3357.47862611797,1386.36841206665,0,0,0,3567.42872668765,0,0,1217.42187049936,0,0,514.893786962712,0,4585.39948178975,644.035857905058,0,0,0,0,0,2439.36490732979,0,0,0,0,0,0,0,0,0,0,5691.91031766084,0,0,0,0,0,2058.488977632,0,0,0,0,0,0,0,1286.56902250577,0,0,0,0,1203.0894088692,1664.30150275335,0,0,0,0,0,0,0,0,2125.3390899237,0,0,0,322.263400044797,0,0,0,5145.82976467649,0,0,0,0,0,0,0,3582.91595580226,0,0,0,676.812261109459,0,0
"RandSig5",0,0,0,0,1215.6467742969,0,0,0,0,233.560639739046,0,0,0,0,0,0,0,0,0,647.396641672623,0,0,0,0,0,0,0,0,0,0,1162.03011332162,0,3852.74101651372,0,0,0,0,0,0,127.370161546822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.342201173551,0,0,0,0,0,0,0,0,0,0,0,0,1337.56076575694,0,498.037580721924,846.047526259335,0,1226.72532812662,475.151432979593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.432267122638,0,0,770.970450679095,0,0,0,0,946.151906317214,762.541295315481,0,0,0,0,0,0,770.067245814117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.12653998568,0,0,0,0,0,0,0,0,0,1922.00374699712,827.375873506947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413.810157594576,0,0,0,0,0,0,0,0,0,0
"RandSig6",0,0,1915.14237852908,0,0,0,0,0,0,0,0,747.919146475377,0,4708.57666489347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.17039670723,2788.23132742238,0,2529.3620404462,0,0,0,2638.53862677648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680.22053426574,4846.90320819206,0,0,0,0,21222.6861509751,0,0,0,0,0,0,0,0,0,0,1141.63157678281,0,284.819347455066,0,0,0,0,4862.04356756607,0,0,0,0,0,0,0,0,0,0,3749.26546805983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.74865371389,0,0,0,0,2126.69130186269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4953.4821317496,7456.89799156077,2340.67886338489,0,2805.63552854061,0,0,596.529186745872,0,0,0,11072.192486683,0,0,0,0,0,943.347669125041,0,0,5848.70659652774,0,0,0,0,0,0,0,3533.02604803674,0,0,16559.6690302148,0,0,1269.08612217437,2716.74101240369,1371.69110648466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619.05019145903,0,0,0,0,0,0
"RandSig7",0,0,0,0,0,0,1472.99426097124,9252.21735763403,0,0,0,0,2610.41722030673,3090.81369094031,1692.75998430406,0,0,0,0,0,0,0,0,5881.32161262761,0,0,0,0,0,0,0,0,0,0,0,0,0,4770.3131880082,0,0,0,1263.09203149588,0,0,12960.6505694845,2450.3226241889,0,0,6899.74718653896,0,0,0,0,0,0,0,0,21902.338708202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.02007552188,2461.51206567035,0,1612.05922480732,0,0,0,0,0,0,0,0,2541.42770823413,0,0,0,0,0,0,0,0,0,0,0,0,6212.7003541418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5339.84576963346,0,0,6147.87496272646,0,1737.67648682131,0,0,0,0,0,0,2893.76951967342,0,0,0,0,0,0,5301.07420648397,1363.54064625787,0,7715.04090771953,0,0,0,0,0,0,0,0,0,0,0,961.202210030754,3590.46948792432,0,0,0,0,3414.03117419363,9839.11641278024,0,0,0,0,0,5474.08131949701,1343.37358136924,0,0,0,3003.30236490173,0,0,2425.02556570777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031.0868556314,0,0,0,0
"RandSig8",0,0,0,0,0,0,0,0,580.053443359723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901.41445662394,0,0,1274.38119419566,0,0,0,0,0,0,0,0,915.598876414675,0,0,3442.58195963736,0,0,0,0,0,0,0,0,0,0,0,864.004815874243,0,0,0,436.440484990472,1123.24213333544,0,0,0,0,7249.0521187221,0,910.714835430418,0,1886.32143958564,0,0,0,0,0,0,0,0,371.722734710444,0,0,0,0,0,0,0,0,888.5622785691,0,0,6016.29366430015,0,0,0,785.57799872485,0,0,0,0,0,410.899790349727,2644.63359404252,0,0,2555.09118824927,0,0,0,0,0,1939.33543573613,3063.22365266918,0,0,0,0,1249.3873445136,1178.18326002596,0,0,0,0,0,0,0,5791.17478572976,0,3103.46553071234,0,0,0,0,0,1056.44978792242,0,1644.10462238868,0,0,0,0,0,0,0,0,2010.19672320081,0,0,0,0,6616.86581624774,0,0,0,0,0,836.471233964983,0,0,0,1513.86585123452,2581.11406689451,0,0,0,0,0,515.322756424322,0,0,260.839056685638,1747.27297759239,0,0,0,0,0,0,0,0,0,0,0,1427.18267042937,0,4982.4822270713,0,0,1357.62349601414,0,0,1824.57506837895,0,396.086430013511,0,4554.78009943575,0,0,0,0,1623.08480835103
"RandSig9",0,0,0,0,1599.50322840087,0,0,0,0,0,0,0,0,0,0,0,4816.30066923328,0,0,0,0,0,0,0,4065.23652559053,0,12132.9837543825,7518.55367639103,0,0,0,0,0,0,0,0,4036.54440608959,0,948.602583560603,0,0,0,0,5000.95895847269,0,0,0,0,0,3688.11719320532,0,0,0,0,0,0,0,0,0,0,0,0,3344.08543128318,0,0,10505.196873614,0,0,6544.44179823174,0,0,4953.35982669335,0,0,0,0,0,0,0,5873.25951207523,0,0,0,24797.7662001328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17563.7031998509,0,4791.57845408445,0,0,6360.60385875301,0,0,0,0,0,0,6080.94472939838,0,0,0,2486.22258464741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855.483389523699,0,0,0,0,0,4252.80660912631,0,0,0,16141.6797964665,0,0,0,0,0,0,0,3887.67406816915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6245.53167223857,0,0,0,0,0,0,0,1829.52746942523,0,0
"RandSig10",0,0,1575.05354853524,444.444954404381,1748.09840130868,0,7195.34106137802,2168.69592914025,0,1102.84572046043,0,0,4791.69864495746,0,0,8189.10842831686,0,0,0,0,0,0,0,0,0,0,11875.5927732392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118.18855045298,0,505.688050758886,0,0,0,0,0,0,0,0,0,0,0,1289.16347804842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714.39679098042,0,0,0,3405.54147114521,0,0,0,0,0,0,0,0,0,0,12999.6194605887,0,1028.91448075916,6944.69951601523,0,0,4706.04357385617,0,0,6739.41561931516,0,0,0,0,0,0,4800.61925105007,3290.88048350716,9119.64611985075,0,0,0,0,6027.76153855066,0,1348.8727863026,0,0,0,0,0,0,1759.51701609184,0,0,0,0,0,0,0,0,0,0,0,0,0,4389.98833468333,0,8602.37555308834,0,4472.88025723337,0,0,0,10452.1660560779,2913.99064921187,0,0,11599.6223872798,0,0,0,0,0,0,0,0,0,0,4166.08081947077,0,0,742.496972613725,0,0,0,0,0,0,0,0,0,0,0,3670.13720961187,0,5463.8080278765,0,0,0,0,0,0,0,536.586831387204,9134.88474880498,5594.49261588113,0,0,2231.56602286045,0,0,0,0,0,0,0,0
